Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
3709,"[45, 1216, 1117, 1483, 1386, 1975, 1387, 236, 888, 1304, 1233, 653, 804, 130, 1018, 385, 1240, 2089, 914, 876, 275, 1433, 1285, 1985, 28, 580, 387, 372, 1059, 598, 1798, 1770, 1446, 1754, 82, 911, 285, 1660, 2035, 432, 641, 140]",119,51,"[11, 18, 19, 10, 17, 13, 9, 16, 15, 12, 21, 22, 20, 8, 14]","[4580, 2501, 4328, 177, 1093, 3496, 368, 554, 4716, 3709, 3891, 4348, 4861, 786, 1969, 2928, 1908, 1611, 1531, 2429, 1444, 459, 2723, 2652, 3798, 3900, 1549, 4652, 1205, 537, 742, 3958, 3963, 1619, 2595, 1177, 1755, 2708, 2768, 2097, 599, 4256, 1878, 4875, 2243, 3321, 4128, 172, 2711, 727, 2306, 4718, 602, 2227, 1442, 2318, 4285, 4879, 372, 4841, 461]","[2501, 4716, 4580, 1093, 177, 4328, 368, 1969, 2928, 1908, 1531, 2429, 459, 2652, 3900, 4652, 1205, 537, 742, 3958, 2595, 3709, 1755, 2768, 3891, 2097, 4256, 1878, 4348, 4875, 3321, 4128, 172, 2711, 2306, 4718, 2227, 1442, 4285, 4879, 461]"
3710,"[1741, 2082, 553, 1645, 881, 1704, 1459, 2063, 67, 254, 1744, 935, 340, 1512, 1367]",52,16,"[13, 11, 9, 14, 15, 18, 8, 17, 12, 10]","[2074, 4475, 66, 4771, 940, 4824, 2593, 2195, 3917, 1053, 3021, 3046, 1266, 4711, 3840, 4547, 2617, 3848, 3803, 4434, 844, 166, 1716, 3299, 3085, 1467, 2149, 914, 2479]","[2074, 66, 1053, 3021, 4824, 4771, 1266, 2593, 4711, 4547, 2195, 3917, 3848, 940, 844, 1716, 1467, 914, 4475]"
3711,"[1475, 986, 372, 35, 239, 922, 241]",85,45,"[11, 14, 9, 13, 17, 15, 8, 3, 16, 22, 18, 10, 20, 12, 7, 6, 1]","[3711, 2901, 4260, 3535, 2553, 3569, 2278, 4763, 1770, 3487, 4753, 2013, 3545, 3315, 942, 222, 4158, 4301, 3140, 1324, 2343, 250, 1023, 3756, 909, 4285, 3685, 4087, 3921, 3291, 4679]","[3711, 2901, 4260, 3535, 2553, 3545, 3315, 222, 4763, 3569, 4301, 1770, 2343, 3487, 1023, 909, 3685, 4753, 3291]"
3712,"[620, 753, 1620, 802, 2066, 1653, 1406, 688, 1753, 722, 414, 749, 1002, 1798, 705, 303, 1001, 575, 230, 1508, 111, 1572, 646, 50, 1364, 372, 2074, 474, 950, 1880, 783, 1165, 477, 500, 1660, 809, 1913, 142, 1603, 14, 1229, 1861, 1630, 1542, 458, 321, 871, 310, 480, 358, 618, 1158, 420, 113, 1864, 1764, 1418, 1697, 1635, 782, 1186, 1010, 112, 1290, 1000, 2007, 376, 239, 457, 1555, 161, 21, 1301, 725, 835, 1824, 247, 405, 1980, 1029, 1175, 197, 2098, 649, 2, 913, 1830, 29, 746, 534, 708, 1761, 160, 38, 942, 1279, 1654, 1687, 294, 213, 433, 1675, 2030, 930, 1478, 1593, 487, 1245, 585, 710, 1562, 1033, 65, 1844, 1293, 1094, 1257, 30, 210, 391, 1915, 1784, 1070, 214, 1820, 1742]",96,42,"[19, 20, 18, 21, 8, 9, 10, 11, 12, 17, 15, 16, 13, 14, 3, 5, 6, 7, 0]","[4510, 4716, 3712, 4304, 177, 786, 242, 373, 88, 1636, 1679, 2607, 251, 1519, 721, 1975, 1360, 2429, 386, 3241, 672, 3466, 3666, 3979, 2598, 510, 62, 3021, 2458, 4499, 1543, 362, 2278, 731, 1784, 1164, 1121, 2419, 3389, 2618, 3777, 3301, 4262, 3207, 3359, 1622, 3566, 1681, 534, 4051, 2339, 3916, 372, 2178, 634, 3218, 2516, 3952, 1137, 1674, 4685, 765, 3497, 3963, 4245, 101, 2910, 3343, 1600, 459, 2773, 2843, 2051, 2048, 1418, 4280, 3636, 474, 1313, 890, 1240, 164, 3560, 2420, 828, 658, 938, 1324, 428, 2596, 1498, 3495, 2269, 1758, 1123, 3284, 2989, 1753, 4537, 706, 1716, 1589, 940, 2713, 550, 4749, 2968, 2667, 4405, 2292, 4293, 698, 1306, 2580, 4797, 4389, 2723, 574, 1949, 1249, 2314, 3926, 4915, 2535, 1984, 3357, 8, 2387, 1442, 439, 1747, 1587, 172, 1034, 2450, 4287]","[4510, 4716, 4304, 3712, 242, 177, 786, 1636, 373, 3241, 3979, 1975, 2607, 1679, 672, 2429, 2598, 88, 510, 4499, 1543, 1360, 386, 62, 1784, 1121, 2618, 4262, 3359, 1519, 3466, 3916, 372, 2178, 634, 1674, 2278, 765, 3497, 3963, 101, 1600, 459, 1164, 2048, 3021, 1313, 1240, 164, 3560, 2420, 3207, 938, 1324, 428, 1498, 2269, 1123, 1622, 3389, 1716, 940, 4749, 2667, 2292, 698, 1306, 2580, 4797, 4389, 2723, 721, 3666, 1949, 1249, 3926, 2535, 2458, 1984, 3357, 1681, 8, 1442, 1747, 534, 1034, 4287]"
3713,"[504, 417]",1,53,"[12, 13, 7, 9, 6, 18]","[3611, 1344, 177, 3958, 4888, 4236, 574, 3757, 2870, 367]","[3611, 1344, 177, 3958]"
3714,[1191],30,18,"[8, 13, 9, 10, 16, 12, 11, 19, 20]","[3431, 4056, 401, 121, 177, 3714, 1644, 2429, 3751, 1313, 2844, 2318, 3556]","[3431, 401, 177, 2429, 4056, 121, 3714, 2844, 3556]"
3715,"[2077, 1941, 2088, 1510, 1405, 1764]",60,42,"[14, 12, 19, 13, 20]","[3182, 4716, 1650, 2989, 2618, 2432, 4846, 2990, 1165, 1900]","[3182, 4716, 2989, 2432, 2990, 1165, 1900]"
3716,"[1069, 138, 2003, 77, 1605, 74, 87, 1387, 1872, 338, 486]",158,24,"[21, 15, 22, 18, 23, 14]","[1266, 2429, 2324, 537, 4293, 2182, 120, 1034, 3747, 2329, 4362, 4537, 1666, 3599, 3077, 3562, 3265, 141, 3127, 2933, 786, 4716, 3446, 4008]","[2182, 1034, 2329, 4537, 1666, 2324, 3077, 537, 3265, 4293, 3127, 786, 1266, 4716, 4008]"
3717,"[801, 1166, 1763, 1738, 25, 17, 173, 625, 321, 895, 1483, 154, 728, 473, 1178, 501, 426, 845, 1006, 1930, 965, 1184, 1151, 1416]",28,18,"[18, 16, 13, 15, 17, 19, 12, 14, 21, 11]","[503, 2246, 1098, 349, 2049, 542, 1512, 53, 3717, 4874, 2893, 1330, 1690, 2786, 1306, 2024, 2429, 2604, 899, 4545, 4567, 2476, 3897, 3414, 1284, 390, 4593, 1972, 2767, 2059, 646, 3143, 121, 2468, 4789, 3440, 356, 1799, 3802]","[503, 1098, 2246, 1330, 349, 1690, 2786, 2024, 2604, 899, 542, 4545, 2476, 3414, 390, 53, 3717, 2059, 3143, 4874, 2468, 3440, 356, 3802]"
3718,"[440, 1764, 1782]",39,16,"[12, 18, 19, 11, 20, 17]","[3105, 1914, 2130, 4186, 1510, 309, 2913, 4836, 656, 2596, 2567, 3636, 1681, 362]","[3105, 1914, 4186, 309, 656, 2567, 362]"
3719,"[406, 638]",42,55,"[21, 16, 20, 15, 19, 14, 9, 13, 12, 23, 11, 22, 17]","[4468, 4781, 4840, 1643, 965, 1079, 4518, 3249, 746, 3668, 816, 2384, 869, 4539, 992, 2278, 930, 3079]","[4781, 4468, 1643, 1079, 965, 4840, 3668, 4518, 2384, 3249, 869, 4539, 992, 816, 2278, 930, 3079]"
3720,"[633, 1984, 1182, 942, 1183, 519, 103, 58, 1436]",130,16,"[14, 21, 17, 23, 18, 20, 7, 19, 16, 12]","[3499, 3330, 786, 4147, 753, 3958, 3420, 2510, 877, 4785, 1221, 1417, 48, 4051, 4591, 1716, 1486, 514, 3346, 3762, 975, 4651]","[3499, 786, 3330, 3958, 2510, 4785, 48, 1716, 3346]"
3721,"[1305, 776, 13]",95,38,"[21, 20, 17, 19, 18]","[1654, 4923, 1404, 3648, 857, 3029]","[1654, 3029]"
3722,"[633, 372, 912, 791, 397, 1250, 1369, 1640, 1894, 88, 1452, 1498, 599, 1281, 1315, 557, 1720, 933, 821, 128, 410, 943, 1951, 1468, 779, 438, 838, 1299, 1167, 1337, 34, 1042, 1759, 1669, 268, 622, 429, 332, 1976, 777, 1228, 1451, 1879, 839, 1154, 242, 1891, 1599, 822, 873, 87, 1610, 1150, 400, 1769, 589, 424, 1555, 1965, 461, 442, 247, 2068, 1286, 1993, 341, 1717, 1811, 1437, 124, 173, 160, 2007, 1899, 688, 496, 2088, 1346, 909, 1809, 1736, 1806, 336, 1429, 1535, 1686, 1510, 1117, 251, 2095]",63,51,"[12, 18, 20, 19, 13, 17, 15, 11, 16, 14, 7, 10, 9]","[177, 3755, 3898, 1753, 1981, 4703, 4482, 2595, 1025, 198, 3708, 786, 2766, 1979, 4652, 776, 3127, 2251, 944, 2612, 362, 2859, 3793, 2608, 2495, 172, 766, 4126, 3351, 368, 783, 4275, 222, 1236, 3772, 3466, 2279, 3404, 1716, 3623, 141, 8, 1982, 2158, 1075, 2794, 1644, 750, 772, 4559, 1315, 2904, 2702, 3450, 3599, 3223, 1675, 4877, 719, 3230, 2349, 252, 89, 3482, 4413, 607, 2698, 3635, 4746, 1070, 1377, 898, 363, 1501, 3182, 4261, 4324, 631, 4106, 701, 1498, 4716, 1266, 411, 2208, 129, 3150, 503, 4177, 242, 1991, 2284, 459, 4613, 2145, 73, 422, 236, 2029, 3958, 2798, 1545, 916, 3595, 679, 3777, 2943, 3507, 2274, 321, 4406, 2445, 4930, 461, 4558, 1358, 36]","[177, 3755, 1981, 4703, 786, 2766, 3127, 2595, 1025, 3898, 4126, 783, 4482, 3772, 4652, 2279, 776, 3623, 198, 8, 1075, 3793, 1644, 2251, 2608, 3708, 772, 766, 2904, 3450, 3223, 3351, 1675, 3230, 2349, 222, 252, 2612, 2495, 1753, 3482, 3635, 4746, 1377, 898, 363, 1501, 3182, 4261, 631, 362, 368, 2859, 701, 1498, 4716, 1266, 2208, 129, 503, 242, 4613, 73, 422, 2029, 3958, 916, 679, 3777, 2943, 3507, 321, 2445, 4558, 36]"
3723,[17],39,29,"[10, 6, 8]","[4519, 403, 1673, 3723, 724, 1074, 3513, 661]","[403, 4519, 724, 1673, 3723, 661]"
3724,"[570, 248, 129, 1932, 1458, 638, 640, 819, 814, 219, 2007, 1549, 495, 884, 1087, 967, 1370, 241]",28,6,"[11, 20, 13, 15, 19, 12, 16, 17, 9, 10, 18, 14]","[2278, 3724, 2200, 3763, 3487, 4805, 4740, 4296, 930, 3249, 1499, 2474, 682, 1716, 1108, 4464, 177, 3232, 481, 3862, 4152, 3954, 1823, 3459, 4781, 4175, 773, 4065, 4537, 419, 3353, 796, 2149, 3021, 2399, 909, 4449, 2429, 989, 3812, 1545, 992]","[2278, 3724, 4296, 3487, 1108, 3249, 2200, 1499, 3232, 481, 2474, 682, 4805, 4740, 1823, 3459, 3763, 930, 773, 4537, 796, 4464, 177, 2149, 2399, 2429, 3812, 992]"
3725,"[611, 1957, 986, 1260, 1304, 870, 372, 360, 1343, 63, 1802, 259, 1942, 1244, 322, 1454, 837, 1795, 109, 258, 1869, 1082, 327, 1241, 1506, 1457, 915, 663, 1875, 537, 1217, 1075, 1061, 1936, 2102, 1383, 415, 417, 949, 1905, 200, 1665, 730, 1203, 705, 440, 698, 1021, 210, 1560, 1116, 13, 1257]",23,46,"[20, 14, 22, 9, 21, 18, 16, 13, 15, 10, 12, 8, 11, 19, 17, 0, 23, 1, 7, 6]","[2399, 765, 4552, 3725, 4244, 786, 1952, 1184, 177, 341, 8, 3705, 3958, 4716, 2846, 3188, 80, 2668, 891, 3301, 4685, 4442, 4505, 2322, 2331, 4499, 4107, 4066, 1975, 4398, 2993, 362, 1716, 3540, 2074, 4282, 3896, 2816, 748, 1537, 1311, 4703, 801, 803, 3182, 2755, 2089, 4611, 4478, 4128, 3505, 3088, 2988, 719, 940, 4464, 3207, 1249, 1808, 3833, 4771, 1729, 1340, 2337, 1608, 2960, 916, 884, 1266, 4098, 2603, 1053, 1636, 1371, 368, 3020, 4571, 1991, 3982, 4715, 1735, 1753, 3811, 716, 2919, 473, 2744, 4064, 4297, 3425, 2274, 928, 2387, 2294, 2232, 1848, 1507, 3450, 2429, 1963, 1969, 2301, 2715, 4421]","[2399, 4552, 3725, 765, 786, 341, 8, 4244, 1184, 2846, 3705, 3958, 3301, 3188, 177, 1952, 4505, 4716, 891, 2668, 4442, 4282, 2816, 748, 1311, 801, 803, 2089, 4478, 4128, 3505, 2988, 940, 4107, 4066, 1975, 3833, 1729, 1340, 1608, 2960, 4398, 1266, 4098, 1053, 1636, 3020, 80, 4571, 1991, 4715, 362, 716, 2919, 2744, 2387, 4685, 1507, 2429, 1969, 2301, 2715]"
3726,"[1046, 1689, 905, 1356, 56, 528, 1490]",1,46,"[12, 13, 20, 16, 18, 22, 8, 19, 9, 14]","[1961, 2015, 362, 786, 4771, 4415, 1562, 3726, 2343, 1023, 4772, 4762, 704, 110, 2163, 2455, 2659, 2029, 2399, 2271, 459, 2059, 2927, 2248, 1034, 845, 2513, 1164, 2445, 4107]","[1961, 2015, 786, 1562, 4415, 4762, 4771, 362, 2455, 3726, 2343, 2659, 2029, 2399, 2271, 459, 1023, 2248, 1034, 2513, 2445, 4107]"
3727,"[1984, 1906, 496, 1675, 1714, 551, 52, 483, 542, 1266]",12,16,"[9, 14, 18, 21, 8, 19, 12, 13, 10, 15, 11]","[2582, 1980, 1056, 713, 4604, 2457, 4547, 1730, 3144, 780, 3727, 4765, 3251, 1632, 2391, 988, 1644, 2927, 1197, 2429, 1323, 1492, 4679, 1832, 3330]","[2582, 713, 4604, 2457, 4765, 780, 2391, 988, 2927, 1197, 2429, 1323, 3727, 1980, 4547, 1832, 1730]"
3728,"[767, 1276, 1847, 733, 735, 1742, 149, 1829, 1732, 389, 689]",115,57,"[13, 14, 23, 21, 19, 22, 18, 20]","[2395, 4215, 4341, 3466, 4053, 3435, 371, 1246, 2663, 3818, 1209, 3698, 1559, 1039, 822, 3733, 3376, 1176, 819, 415, 558, 1555]","[2395, 4341, 3435, 2663, 1209, 3466, 822, 1176, 415, 558, 1555]"
3729,"[1041, 931, 688, 1830, 1599, 1367, 1117, 558, 391, 1223, 1372, 1113, 65]",96,21,"[11, 14, 17, 12, 19, 13, 16, 15]","[3029, 2598, 4523, 3462, 334, 78, 1430, 574, 1039, 3699, 1429, 568, 940, 280]","[3029, 334, 1430, 3462, 2598, 574, 3699, 1429, 568, 940, 280]"
3730,"[1424, 1011, 1012, 710, 1377, 835]",103,42,"[9, 8, 18, 17, 14, 11, 10, 16]","[1815, 3730, 2211, 711, 2844, 4262, 459, 123, 3223, 3848, 177, 1228, 956, 411, 372, 4820, 3898, 2063, 1589, 2429]","[711, 4262, 123, 3730, 3848, 177, 956, 372, 2063, 2211, 2429]"
3731,"[875, 173]",1,5,"[19, 14, 13, 18, 10, 11, 21, 17]","[2693, 2200, 2753, 1322, 1306, 3599, 2861]","[2693, 1322, 2200, 1306, 3599, 2861]"
3732,"[1772, 1164, 331, 2, 1654, 1425, 1496, 308, 1606, 1571, 1071]",72,21,"[22, 18, 19, 17, 20, 15, 12, 11, 6, 9, 16]","[2414, 3559, 1545, 4716, 878, 4181, 3029, 1380, 2482, 1064, 215, 397, 4279, 280, 177, 411, 2065, 2737, 4669]","[3559, 1545, 4181, 2414, 2482, 215, 397, 177, 2065, 3029]"
3733,"[1095, 1692, 761, 1926, 1732, 738, 1269]",157,16,"[9, 7, 12, 16, 10, 11, 13, 21, 4]","[31, 3733, 4465, 3168, 2199, 1056, 4087, 854, 268, 3154, 2489, 1699, 1706, 3638, 4679, 2246, 4618, 175, 2055, 3728, 1598, 3392, 1773]","[31, 3733, 4087, 3168, 2199, 854, 1056, 3154, 1699, 3638, 2246, 175, 3728, 4465, 1773]"
3734,"[858, 581, 486]",23,46,"[13, 7, 23, 18, 15, 14, 9, 17]","[3839, 546, 4732, 2182, 765, 2463, 519, 233, 2732, 1266, 4477, 1716, 4112]","[4732, 2463, 519, 1266, 546, 3839, 1716, 2182, 4112]"
3735,[977],128,55,"[17, 7]","[4600, 3502, 1551, 3668, 4274, 522, 3212, 492, 4424, 4657, 3607, 3326, 4689]","[4600, 3502, 3212, 492, 4424, 3668, 522, 4657, 3607, 3326]"
3736,"[1903, 1728, 906]",23,48,"[16, 18, 13, 19, 21, 3, 12, 22, 20, 9]","[3736, 786, 1383, 1974, 2974, 2990, 363, 4625, 2133, 470, 3958, 3098]","[3736, 2974, 786, 363, 2133, 1974, 3958, 3098]"
3737,"[49, 494, 1345, 1055, 1633, 1417, 1189, 816, 796, 162, 415, 1402]",52,51,"[7, 12, 22, 19, 17, 13, 9, 14, 11, 20, 15, 16, 18, 0, 10, 21]","[3114, 177, 3571, 3737, 2029, 913, 4870, 992, 1992, 73, 152, 4328, 2129, 2073, 2429, 2327, 4409, 3882, 4202, 786, 3594, 1747, 329, 2455, 4348, 1608, 2248, 2083, 1039, 1313, 803, 502]","[3114, 3737, 3571, 992, 913, 2129, 2073, 2029, 177, 4870, 152, 4202, 1992, 73, 786, 3594, 4409, 1747, 2455, 1608, 2083, 1313, 803]"
3738,"[1521, 544, 1660, 1534, 1822, 258, 343, 1536, 1125, 185]",52,49,"[8, 18, 12, 19, 23, 15, 20, 11, 13, 22, 16, 9, 21, 17, 5]","[3738, 285, 3634, 3106, 4814, 4563, 3347, 341, 3468, 3344, 4837, 1539, 2050, 1039, 362, 3053, 1218, 786, 2274, 2993, 2713, 1611, 4072, 2413, 498, 177, 281, 1, 2033, 4910, 1716, 505, 2014, 570, 2534, 168, 2016, 4475, 4106, 3662, 2596]","[285, 3738, 3634, 4814, 3347, 786, 2993, 2713, 177, 4563, 2014, 341, 1539, 570, 2534, 4475, 3662, 2050, 1039, 362, 3053]"
3739,"[229, 750, 1001, 1828, 359, 1098, 417, 1238, 461, 1669, 425, 1916, 924, 89]",135,22,"[16, 15, 19, 9, 12, 20, 18, 23, 11, 10]","[36, 2651, 2611, 177, 2555, 3205, 3201, 1154, 2587, 2117, 1769, 3837, 220, 2370, 2717, 42, 3011]","[36, 177, 2555, 2611, 2117, 1769, 3837, 220, 3205, 2370, 2717, 3011]"
3740,"[868, 39, 1348, 1293, 760, 1125]",146,53,"[13, 19, 16, 18, 11]","[131, 528, 2410, 2730, 4561, 4005, 697, 602, 167, 3237, 2087, 3958, 2337, 905, 2613]","[528, 697, 167, 3237, 2087, 2730, 3958, 905, 2613, 4561]"
3741,[1624],95,53,[9],"[312, 1518, 1976, 2103, 1472]","[1518, 1976, 2103, 312]"
3742,"[1416, 846, 1856, 1456, 1150, 663, 1203, 1041, 1706]",28,54,"[10, 13, 19, 12, 11, 14, 17, 18, 20, 16]","[1159, 363, 2280, 2974, 3957, 1312, 3883, 2439, 285, 1697, 1185, 1256, 411, 2221, 3594, 4802, 4190, 1698, 3832, 3329, 1979, 2059, 4886, 2673, 317, 2523, 1463, 1503, 2149, 2429, 207]","[1159, 2974, 2439, 1312, 1697, 2280, 411, 3594, 4802, 3957, 4190, 3329, 2059, 2673, 2523, 1463, 2149, 207]"
3743,[235],81,48,"[21, 1, 19, 7, 20, 0, 23, 8, 22, 3]","[3743, 1324, 4886, 937, 3120, 2617, 1983, 2235, 3215, 161, 300, 4499, 177, 838, 2357, 2988, 4717, 801, 940, 3381]","[1324, 3743, 4886, 3120, 937, 300, 4499, 1983, 838, 2617, 2988, 2235, 3381]"
3744,[2026],13,19,"[18, 17, 11, 19]","[2915, 1180, 2278, 3744, 668, 3059, 3188, 665]","[1180, 2915, 2278, 3744, 668, 3059, 3188, 665]"
3745,"[1176, 790, 458, 1515, 1196, 1009, 1812, 841, 1072, 111, 1577, 1188]",167,18,"[20, 22, 18, 12, 13, 17, 14, 6, 8, 19, 9, 11, 15, 7, 16]","[1285, 3802, 1541, 3745, 175, 3174, 2429, 869, 2893, 4061, 1328, 3281, 177, 2278, 3793, 4881, 2399, 4652, 989, 1891, 1728, 1964, 3150, 4274, 2711, 1936, 4657, 2859]","[1285, 1541, 3745, 3802, 3174, 3793, 4881, 4061, 2893, 2429, 989, 869, 1728, 175, 1328, 3281, 3150, 4274, 1936, 4657, 177, 2278]"
3746,[638],23,55,"[18, 8, 19, 20, 23, 13, 16, 15, 21, 11, 10, 9, 22, 14, 17, 7]","[3746, 4815, 522, 3365, 1055, 3079, 2076, 3404, 2694, 352, 2877, 1533, 607, 4464]","[3746, 4815, 3365, 522, 3404, 352, 1055, 3079, 1533]"
3747,"[1038, 1771, 77, 1355, 1916, 1123, 1395, 1313]",135,46,"[19, 15, 21, 8, 7, 16]","[3446, 2988, 1878, 763, 4441, 2766, 3716, 1838, 951, 321, 3141, 3958, 786]","[763, 2766, 3716, 1838, 4441, 321, 3446, 3958, 786]"
3748,"[588, 211, 742, 1306, 1289]",57,51,"[20, 18, 14, 15, 16, 17, 12, 8]","[556, 3496, 3300, 3748, 239, 1070, 830, 3681, 3510, 4695, 2065, 1345, 4224, 3440, 1908, 3114, 4115, 2701, 4859, 2306]","[556, 3496, 1070, 3681, 4695, 1345, 3748, 3440, 4115, 4859]"
3749,[238],134,24,"[17, 18, 19, 20, 11, 12, 15, 21, 22, 14, 13, 10]","[2347, 3355, 2722, 310, 3673, 4538, 3191, 3749, 4280, 3885]","[3355, 2722, 2347, 310, 3673, 4538, 3191, 4280, 3749, 3885]"
3750,[526],50,40,"[12, 11, 13, 10, 14]","[3651, 4768, 3434, 2661, 1896, 42, 1954]","[3651, 1896]"
3751,"[673, 1479, 914, 1227, 1387, 1004, 1191, 236]",119,39,"[1, 17, 7, 23, 12, 9, 10, 18, 16, 0, 6, 21, 11, 20, 22, 15]","[1258, 3561, 4156, 4377, 3751, 2541, 1486, 2461, 677, 4593, 479, 663, 413, 2158, 1686, 1184, 2429, 1891, 3714, 783, 4332, 3833, 411]","[4156, 3561, 1258, 4377, 677, 4593, 479, 663, 413, 2158, 3751, 1686, 1184, 2429, 1891, 3714, 4332, 3833, 411]"
3752,"[2, 414, 381, 526, 620, 1366, 1984, 13, 1371, 1395, 1837, 69, 51, 1289, 315, 1441, 627, 746, 2025, 2043, 2054, 669, 723, 1129, 837, 1585, 1405, 83, 215, 433, 1527, 489, 1284, 259, 2047, 1413, 1123, 852, 1137, 1634]",23,16,"[22, 15, 18, 20, 13, 19, 21, 14, 12, 17, 23, 8, 16, 9, 10, 4, 7]","[786, 4174, 362, 3011, 765, 3782, 4805, 167, 4625, 3966, 2644, 1969, 1377, 4685, 668, 3445, 2661, 334, 1848, 3193, 1716, 2613, 2463, 2988, 2337, 3348, 1164, 4421, 3020, 8, 3232, 3789, 1808, 4273, 2697, 3637, 1818, 2688, 4316, 1014, 2862, 3546, 2993, 4281, 459, 970, 4732, 1859, 4716, 146, 2161, 1082, 3071, 4324, 1072, 4846, 1425, 3301, 1784, 614, 926, 3417, 3758, 3562, 3972, 1266, 2159, 4730, 2170, 4871, 716, 4297, 1293, 1720, 992, 3105, 2941, 3139, 2450, 3495, 3958, 4050, 3477, 4602, 2912, 2674, 1090, 995, 3772, 364, 1025, 1059, 2710, 4123, 2278, 4051, 4591, 3018, 1912, 3816, 1383, 1395, 4221, 3699, 4464, 2322, 1736, 1868, 85, 2050, 1747, 4859, 783, 3848, 4771, 3029, 2180, 4337, 4862, 2985, 3681, 731, 1194, 574, 2615, 4393, 177, 4152]","[786, 3782, 4805, 167, 1969, 668, 3011, 1377, 1716, 2613, 2644, 2337, 3966, 2463, 4685, 3232, 1808, 4273, 1014, 2993, 970, 1859, 146, 1425, 1784, 2697, 3758, 3972, 4297, 1720, 992, 3105, 2941, 3139, 4732, 2450, 765, 334, 3958, 4050, 2912, 2161, 459, 1025, 1059, 2710, 3789, 4123, 2278, 4051, 4591, 4324, 1082, 3816, 1383, 1395, 3699, 4464, 2050, 1747, 4859, 783, 3848, 4337, 4862, 2688, 614, 1818, 3681, 1194, 574, 2988, 4316, 177, 926, 4152]"
3753,[1343],161,49,"[23, 22, 13, 20, 14, 19, 15, 17, 21, 18]","[3367, 3408, 3753, 3372, 3030, 3162, 115]","[3367, 3408, 3753, 3372, 3030, 115]"
3754,"[269, 148, 1867, 164, 1848, 1930, 1452, 1224, 122, 1940, 1678, 629]",95,16,"[16, 7, 19, 8, 15, 17, 10, 18, 13]","[1698, 4187, 4087, 3896, 1530, 2429, 3556, 2843, 1601, 2598, 1716, 4590, 1383, 3264, 952, 3803, 3065, 4619, 2993, 4348, 3018, 409, 1717, 3495, 1053, 4297]","[4087, 1698, 1601, 1716, 4590, 1383, 3264, 1530, 3803, 2993, 4348, 409, 4187, 3495, 4297]"
3755,"[1681, 912, 205, 586, 1894, 1642, 1324, 1135, 1608, 466, 1807, 1628, 410, 500, 1868, 267, 1001, 933, 809, 1042, 1880, 1172, 1077, 822, 1376, 1846, 1976, 79, 957, 1614, 150, 429, 691, 80, 251, 1958, 649, 1356, 1, 708, 1312, 247, 502, 1409, 1176, 1599, 1735, 400, 1769, 850, 372, 1355, 2068, 606, 1978, 560, 688, 63, 2069, 1779, 1070, 929, 1828, 1899, 1784, 1811, 1217, 1372, 1551, 160, 1279, 156, 831, 1610, 259, 1980, 1165, 1874, 1915, 130, 1522, 100]",161,51,"[20, 17, 15, 13, 18, 19, 16, 12, 14, 21, 10, 11]","[177, 3722, 4652, 3898, 786, 1753, 198, 267, 1115, 3127, 2595, 2766, 258, 2429, 1981, 1964, 1028, 4482, 3351, 2145, 4746, 776, 4716, 2608, 898, 134, 1853, 2279, 4703, 319, 1054, 4696, 913, 73, 1140, 2325, 2644, 3992, 574, 3755, 4771, 3021, 3708, 401, 4196, 368, 2303, 2285, 4924, 1644, 2512, 1758, 2859, 2943, 1166, 3793, 2459, 2495, 772, 4512, 411, 2178, 4127, 2417, 380, 1266, 783, 2795, 3874, 2564, 2710, 1747, 1152, 2276, 3077, 887, 1426, 257, 694, 361, 4052, 1431, 4017, 4751, 4406, 3958, 589, 944, 2778, 3446, 4817, 4293, 4275, 3547, 334, 3053, 4274, 2621, 2787, 860, 3441, 4692, 4661, 901, 3450, 222, 3344, 701, 3825, 1687, 3595, 1370, 4499]","[177, 3722, 4652, 786, 3898, 2429, 258, 198, 1753, 2766, 3127, 134, 2279, 2595, 319, 4482, 4696, 776, 4746, 4716, 73, 2608, 368, 2285, 4924, 1758, 2859, 2459, 2495, 4512, 4703, 2178, 2417, 1028, 2145, 1054, 783, 3874, 2564, 1747, 2276, 887, 257, 1115, 361, 4052, 1431, 4017, 4406, 3958, 913, 944, 3446, 1140, 4817, 4275, 3053, 4274, 2325, 2787, 3992, 860, 3441, 4692, 574, 3755, 222, 3344, 701, 4771, 1981, 3351, 3021, 3595, 1370, 401, 4499]"
3756,"[211, 1941, 1904, 1088, 694, 167, 71, 1080, 188, 1475, 1506, 662, 1034, 316, 532, 2056, 1769, 387, 1191, 1693]",19,51,"[19, 17, 14, 1, 18, 20]","[1023, 3556, 4648, 1771, 3942, 1739, 177, 2385, 786, 141, 943, 2723, 2598, 1626, 989, 2411, 3404, 1644, 4806, 2844, 4056, 3711, 1822, 2270, 4297, 375, 219]","[2385, 1771, 4648, 786, 943, 2723, 3942, 1626, 177, 989, 3404, 1644, 4806, 1023, 4056, 3711, 1822, 4297, 375, 219]"
