Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
6791,"[2235, 2841, 1347, 1135, 361, 2453, 533, 374, 2075, 2441, 2881, 3109, 429, 2193, 1941, 438, 2520, 970, 924, 3168, 415, 1301, 2167, 546, 2024, 917, 1900, 2784, 787, 2838, 1486, 1836, 587, 780, 2598, 2533, 83, 2787, 2727, 208, 855, 1415, 1253, 171, 822, 2761, 1689]",96,504,"[20, 21, 22, 0, 17, 19, 1, 18, 2, 16]","[1517, 1401, 3578, 5619, 2204, 808, 1487, 1937, 6289, 5281, 6694, 3686, 6187, 5935, 3517, 2030, 5826, 3953, 4716, 4454, 6763, 4869, 1612, 2066, 4139, 797, 1773, 5701, 735, 5263, 2300, 1905, 4029, 2684, 945, 1030, 4265, 3459, 128, 3849, 2100, 6279, 6523, 6116, 4734, 2507, 1735, 2140, 3855, 1913, 2750, 3697, 3475, 4729, 564, 6331, 3045, 3453, 4524, 2163, 5782, 6127, 3638, 202, 6884, 3928, 1843, 724, 6673, 1562, 813, 4877, 6659, 2229, 3290, 5239, 5670, 251, 610, 490, 4350, 5715, 844, 5882, 431, 1430, 3896, 1677, 4590, 1828, 5259, 3674, 1950, 1385, 1639, 5749, 4481, 4513, 3126, 6301, 5851, 4520, 388, 2371, 818, 1151, 4589, 2939, 842, 4451, 2745, 6076, 995, 4482, 1461, 6838, 349, 3204, 4382, 2022]","[1517, 3578, 808, 1401, 6289, 6694, 1487, 5826, 4454, 4139, 1773, 735, 1905, 2684, 1030, 3849, 2100, 6116, 6187, 2507, 5935, 3855, 1937, 3697, 3475, 564, 3045, 4524, 5782, 6127, 2030, 3638, 6884, 3928, 6673, 2229, 5239, 251, 490, 5715, 4716, 431, 3896, 4590, 5259, 1950, 1639, 5749, 4513, 6301, 5851, 2371, 1151, 4589, 842, 2204, 4451, 6076, 4482, 6838, 349, 1612, 3204, 4382, 5619]"
6792,"[1833, 56, 44, 993, 391, 186, 3191, 2242, 1640, 1298, 2649, 899, 2006, 271, 205, 2576, 2176]",150,214,"[0, 1, 2, 22, 18, 21, 16, 23, 15, 19]","[2439, 2662, 941, 2778, 943, 3716, 1922, 243, 1155, 6219, 4418, 214, 3100, 6104, 1809, 4080, 6268, 3483, 1120, 6838, 2959]","[2439, 3716, 941, 2662, 1155, 4418, 2778, 943, 3100, 6104, 6268, 2959]"
6793,"[2792, 931, 3191, 1760, 982, 1882, 1233, 153, 2280, 1521, 2840, 1408, 1329, 1364, 1921, 2991, 1298, 2416, 2765, 335, 2318, 2647, 1898, 2076, 1092, 4, 65, 636, 86, 1547, 2214, 1409, 3031, 2176, 2508, 3167, 2419, 1457, 1400, 1951, 2787, 1659, 2503, 1415, 387, 2151]",283,214,"[21, 0, 20, 4, 23, 18, 22, 12, 17, 19, 16, 2, 3]","[4817, 2221, 3920, 1155, 1899, 970, 5996, 5123, 1537, 2946, 624, 1902, 3529, 721, 1211, 2285, 2884, 708]","[2221, 3920, 4817, 970, 5996, 5123, 1537, 1155, 2946, 1902, 721, 1211, 2285, 708]"
6794,"[1170, 137, 917, 1416, 397, 77, 3031, 2578, 313, 2254, 1415, 3034]",16,29,"[3, 6, 2, 4, 1, 5, 23]","[2969, 5770, 1788, 4924, 6242, 5311, 6804, 6026, 1610, 5119, 956, 1587, 6326, 3443, 1062, 6441, 815, 4029, 5043, 1104, 1966, 5925, 1344, 1826, 1669, 5712, 973, 1150, 4427, 349, 3156]","[4924, 5311, 6026, 5119, 956, 1587, 3443, 6441, 4029, 1104, 2969, 1344, 1669, 5770, 973, 4427, 3156]"
6795,"[489, 1214, 293, 993, 1249, 1873, 470, 1864, 2898]",254,225,"[3, 23, 6, 4, 0, 2]","[1077, 616, 1332, 2639, 2338, 3769, 5581, 2601, 6024, 6336, 4391, 2285, 3429, 6195, 2661, 5988]","[1332, 2639, 5581, 2601, 6336, 4391, 3429, 1077, 6195, 2338, 5988]"
6796,"[1150, 2568, 1729, 1608, 2905, 108]",222,29,"[15, 0, 21, 22, 23, 19]","[2265, 2295, 3851, 1866, 995, 4882, 4752, 5663, 922, 273, 2822, 5856, 1266, 5231]","[2295, 995, 5663, 3851, 273, 2265, 1866, 1266]"
6797,"[1521, 2342, 1026, 200, 1657, 1155, 2745, 516, 1901, 2446, 3042, 2548, 2183, 324, 977, 643, 790, 3137, 1423, 2575, 1014, 1583, 303, 1270, 591, 1792, 79, 2643, 1232, 2021]",283,275,"[20, 21, 22, 1, 3, 14, 16, 17, 19, 5, 2, 4, 18, 23, 0]","[4953, 5811, 28, 2824, 5637, 2345, 3880, 1132, 1312, 4639, 2816, 6760, 6027, 338, 6203, 1707, 4521, 5700, 5244, 2043, 1874, 4814, 3315, 346, 3059, 6852, 886, 3979, 2791, 6390, 2997, 2678, 774, 1991, 6175, 2464, 1741, 5309]","[4953, 5811, 28, 5637, 4639, 2816, 6760, 2345, 338, 6203, 1707, 4521, 5244, 2043, 1874, 4814, 3315, 3880, 3059, 6852, 886, 3979, 2791, 6390, 2678, 1991, 6175, 2464, 1741, 2824, 5309]"
6798,"[267, 946, 3127, 2956, 2333, 2277, 2942, 2852, 2377, 2794, 1641, 46, 2497, 1919, 2486, 236, 1, 37, 1362, 2349, 1891, 2224, 92, 307, 3194, 2541, 1731, 2561, 1699, 243, 2495, 1060, 2759, 479, 1084, 2627, 379, 609, 1290, 1288, 1993, 2884, 1094, 1622, 2294, 667, 2768, 1320, 2994, 1174, 1363, 585, 252, 1810, 1030, 719, 691, 595, 686, 210, 322, 1500, 1581, 1695, 1054, 1485, 1415, 999, 1726, 2166, 1557, 2910]",2,434,"[18, 16, 5, 0, 1, 2, 21, 4, 17, 19, 3, 20, 6, 22, 23]","[1456, 3547, 893, 1973, 3474, 4498, 4024, 889, 2129, 2622, 2524, 1253, 2683, 6222, 1756, 1714, 2589, 221, 4158, 3125, 4128, 6856, 635, 4075, 2883, 2318, 868, 2899, 6117, 977, 5225, 4615, 1391, 3586, 6598, 4780, 22, 5413, 5046, 6860, 5318, 6542, 3626, 1573, 1041, 5467, 6604, 1807, 3250, 4529, 580, 5104, 572, 4216, 266, 1594, 173, 6547, 4358, 2143, 2320, 2519, 1384, 807, 1884, 5537, 5895, 2695, 1535, 4380, 5198, 6757, 3618, 3152, 5233, 5878, 5052, 2440, 3684, 78]","[1456, 3547, 3474, 1973, 893, 4498, 4024, 1714, 889, 2318, 6222, 2524, 2129, 977, 5225, 4780, 22, 4128, 5318, 6542, 1573, 5467, 1807, 4529, 5104, 4075, 3125, 6117, 1594, 173, 2143, 2899, 2883, 2683, 1384, 1884, 5537, 221, 5198, 5233, 5052, 2589, 868, 3684, 78]"
6799,"[2780, 3055, 1621, 1521, 2774, 2397, 1817, 2767, 2559, 467, 3031, 1912, 129, 81, 1389, 3042, 2022, 2548, 1901, 120, 2621, 2818, 1958, 2115, 320, 2590, 2506, 3106, 1540, 2166, 3030, 2492, 2643]",197,275,"[23, 6, 21, 22, 20, 4, 18, 0, 16, 2, 19, 1, 5, 8, 14]","[6760, 257, 5733, 4521, 5637, 3590, 1262, 6632, 712, 4879, 537, 2119, 1741, 555, 3880, 5643, 1668, 4607, 3750, 579, 3632, 1288, 2405, 2484, 4409, 1830, 4953, 308, 2917, 6514, 3551, 338, 641, 1509, 5604, 3167, 2791, 6027, 369, 5700, 775, 3639, 4623, 2678]","[4521, 257, 6760, 5733, 5637, 4879, 2119, 1741, 6632, 3750, 537, 3632, 2405, 308, 6514, 641, 5604, 3167, 3590, 369, 775, 4623, 2678]"
6800,"[2486, 932]",192,240,"[1, 6, 7, 4, 16, 0, 9, 3, 23, 5, 20]","[5109, 6618, 3841, 434, 3451, 4609, 553, 6300, 3202, 792, 2672, 5626, 6425, 1994, 3240]","[5109, 6618, 3841, 792, 3451, 6425, 1994, 3240, 6300]"
6801,"[1865, 2534, 1952, 2658, 1254, 1503, 922, 2819, 1429, 554, 194]",51,96,"[1, 20, 22, 0, 2, 19, 18, 21, 17, 16, 23]","[4468, 1646, 6801, 5970, 41, 264, 775, 6449, 4773, 5755, 4643, 216, 1556, 4370, 5734, 2298, 6421, 1270, 2380, 2491, 5597, 3653, 3635, 6905, 1081, 3878, 5562]","[1646, 4468, 6801, 775, 4773, 4643, 1556, 4370, 2298, 1270, 2380, 5597, 3635, 1081, 5562, 5970]"
6802,[1391],147,475,"[20, 18, 0, 21, 23, 22, 16, 17, 19]","[4489, 1027, 64, 6802, 2525, 1699, 1659, 3627, 1630, 5729, 5618, 1959, 596, 3481, 1636]","[4489, 1027, 1699, 6802, 5729, 1959, 596, 1659, 1630, 1636, 3627, 64]"
6803,"[1941, 1713, 1924, 4, 2775, 271, 835]",227,29,"[21, 18, 23, 17, 0, 2, 20, 4, 19, 15, 3, 7]","[609, 3865, 6803, 3056, 1280, 6511, 3744, 4171, 330, 6270, 2300, 6423, 5488, 1661, 1614, 3714, 4679, 2635, 5817, 229]","[609, 3865, 3744, 4171, 2300, 6803, 1661, 3714, 2635]"
6804,"[1150, 2188, 466, 137, 546, 2389, 2513, 2808, 386, 1498, 44, 239, 2009, 2466, 1849, 1176, 356, 2318, 992, 2006, 296, 1072, 2306, 2289, 1545, 1528, 1780, 2468]",160,29,"[23, 1, 2, 4, 5, 3, 6, 19]","[3317, 1856, 2736, 5232, 4776, 1552, 5289, 1935, 6794, 5160, 4377, 6513, 591, 1736, 4359, 1430, 6437, 1092, 1244, 4681, 4732, 3156, 6593, 2068, 5559, 5582, 4196, 3984, 4587, 5386, 5089, 2437, 2356, 4973, 6246, 5536, 3483, 4524, 5635, 3849, 680, 4115, 412, 5947, 842, 3837, 2694, 6373, 1808, 862, 421, 4577, 6645, 1755, 1506]","[3317, 4776, 1552, 5289, 6794, 4377, 591, 4359, 2736, 1092, 4681, 3156, 6593, 2068, 5582, 3984, 5386, 2437, 4973, 4524, 3849, 680, 5947, 3837, 6373, 862, 6645, 1506]"
6805,"[1103, 1358, 662, 1354, 2633, 3063, 650, 1799, 207, 341, 2321, 947, 2267, 1259, 2977, 1046, 1758]",275,270,"[3, 23, 2, 22, 4, 5, 19, 21, 6, 1]","[713, 806, 648, 6805, 5716, 3801, 2411, 5324, 3344, 275, 1504, 4347, 1598, 6620, 3435, 4247, 1083, 6452, 4491, 4330, 1517, 2263, 4401, 6130]","[713, 6805, 3344, 5716, 806, 275, 4347, 3435, 4247, 648, 3801, 4330, 2411, 4401, 6130, 5324]"
6806,"[763, 1019]",73,189,"[21, 4, 6, 23, 5, 7, 0, 18]","[498, 6108, 1527, 4563, 487, 6806, 5656, 2439, 5306, 5587, 3645, 6278, 1528, 4275, 4453, 5869, 2445, 6187, 1492, 1819, 1525, 4815, 5240, 1126, 6786]","[2439, 6108, 3645, 1527, 6278, 498, 4275, 5869, 6187, 4563, 1819, 487, 6806, 4815, 1126, 6786]"
6807,"[2453, 937, 2598, 429, 3198, 2727]",143,504,"[17, 1, 21, 2, 3, 20, 14, 4, 19]","[6694, 6347, 5449, 818, 521, 318, 1782, 5935, 1640, 2202, 2877, 5259, 4186, 808, 6763]","[6694, 6347, 5449, 818, 1640, 2202, 5935, 5259, 6763, 1782]"
6808,[1558],203,299,"[14, 20, 15, 16, 23, 21]","[2965, 6808, 775]","[2965, 6808, 775]"
6809,"[1608, 1817, 3070, 2651, 2824, 1621, 1484, 1033, 713, 1513]",191,36,"[21, 4, 3, 19, 23, 16, 18, 17]","[1169, 6187, 2437, 4239, 4621, 3760, 6445, 3917, 6838, 6625, 5749, 1390, 4319, 1145, 6301, 127, 4177, 3500, 5354, 3803, 290, 842, 4212, 2050]","[4239, 3760, 3917, 6625, 1390, 1145, 127, 3500, 3803, 1169, 6187, 842, 2050]"
6810,"[1150, 2379, 423, 69, 1333, 352, 1170, 2671, 1039, 271, 2413, 2543, 2540, 2091, 3211, 2841, 542, 546, 1806, 999, 2263, 313, 2584, 659, 44, 1488, 2682, 1345, 3168, 2804, 1147, 438, 1004, 138, 1810, 356, 1927, 2454, 1955, 2006, 150, 314, 1252, 1416, 2076, 1611, 189, 1407, 2482, 2890, 1123, 725, 2149, 2396, 731, 2340, 3190, 481, 1301, 1844, 220]",34,29,"[19, 13, 3, 2, 0, 15, 1, 5, 22, 20, 23, 18, 17, 16, 14, 6, 4, 21]","[6810, 3764, 6076, 6242, 842, 4992, 5749, 1251, 844, 4255, 4203, 5617, 6069, 5000, 1360, 3096, 4122, 1244, 1308, 4800, 506, 188, 5737, 1266, 753, 4863, 2253, 4275, 4248, 5254, 4337, 647, 6535, 2593, 4239, 658, 821, 5009, 4038, 4357, 2771, 2103, 54, 684, 6026, 6129, 3704, 1227, 5157, 4679, 430, 239, 4061, 5980, 5586, 2221, 1587, 4898, 770, 3302, 4921, 2216, 51, 3974, 6591, 6728, 5656, 4975, 2737, 3067, 2493, 6430, 450, 139, 2022, 1848, 3461, 1818, 994, 5578, 775, 2647, 1995, 6152, 2369, 419, 228, 5830, 5897, 6209, 6837, 272, 5025, 691, 5073, 6068, 1906, 3216, 4108, 1866, 2886, 5547, 73, 4002, 1935, 1899, 1196, 6854, 3900, 535, 2956, 830, 2003, 664, 5663, 3832, 1826, 2713, 4446, 2425, 2174, 5711, 3388, 2423, 3335, 4021, 773, 1664, 813, 5406]","[6810, 3764, 6076, 4992, 6242, 844, 842, 4255, 506, 753, 4203, 5617, 1251, 1308, 6069, 4800, 5737, 5000, 1244, 1266, 821, 5749, 4038, 4122, 2771, 2103, 4863, 6026, 3704, 4679, 430, 4061, 5586, 1587, 3302, 2216, 51, 3974, 2253, 5656, 3067, 2493, 450, 139, 2022, 4248, 3461, 1818, 5254, 994, 4337, 1995, 2369, 647, 228, 5830, 5897, 6209, 6837, 4239, 5025, 5073, 3096, 1906, 3216, 1866, 5547, 4002, 658, 2593, 535, 2003, 5663, 5009, 2425, 5711, 3388, 3335, 1664, 5406]"
6811,"[2235, 2824, 361, 1608, 454, 700]",38,93,"[1, 3, 4, 2, 15, 23, 21, 5, 22, 14, 19, 20]","[6838, 1826, 3822, 6891, 5828, 1401, 6242, 5263, 4265, 5056, 6682, 761, 2204, 1639, 1308, 3726, 842, 1626, 6692, 6069, 4992, 6289, 1344, 6136, 575, 2604, 6108, 5503, 373, 496, 6866, 388, 4530]","[5828, 1401, 5263, 5056, 761, 1639, 3726, 842, 6692, 4992, 6289, 1344, 575, 6108, 373, 6838, 496, 388, 4530]"
6812,[1756],165,337,"[22, 16, 15, 19, 14]","[6070, 5500, 6812]","[6070, 6812]"
6813,"[1427, 137, 450, 937, 2167, 203, 1028, 2088, 1264, 2239]",38,29,"[0, 18, 3, 21, 17]","[5646, 981, 5607, 2437, 6118, 6185, 1548, 4454, 421, 388, 3909, 3615, 1951, 5789, 6313, 1434, 5695]","[5646, 5607, 6118, 4454, 388, 981, 3615, 5789, 5695]"
6814,"[1983, 2235, 1941, 1181, 2423, 1804, 2147, 3180, 1594, 3017, 1621, 137, 2824, 1869, 937, 2442, 2584, 2453, 429, 1882, 912, 546, 2280, 1135, 2278, 2116, 1808, 2277, 2861, 1521, 1271, 1239, 430, 2342, 116, 2706, 1019, 2817, 1367, 1908, 1408, 1710, 2804, 457, 2252, 2787, 2317, 356, 108, 899, 1158, 795, 2977, 3108, 2279, 283, 4, 2293]",227,29,"[7, 23, 0, 15, 13, 5, 1, 22, 3, 18, 21, 20, 4, 8, 17, 19, 2, 16, 9]","[1879, 5675, 3887, 6668, 6273, 3753, 6814, 4382, 691, 2135, 5890, 5707, 1319, 4059, 1720, 6838, 1033, 1914, 6076, 3730, 3703, 4145, 5918, 6535, 4681, 1309, 735, 388, 2376, 1705, 4213, 5187, 1544, 4443, 6626, 4381, 1000, 1871, 1667, 4372, 1966, 2554, 504, 2640, 6595, 5056, 1175, 2936, 6539, 3146, 3085, 2156, 564, 5090, 4049, 2175, 2029, 3968, 2204, 5143, 842, 5513, 2914, 4583, 202, 2217, 4530, 1842, 1148, 6187, 4091, 4924, 6524, 4980, 360, 5580, 5482, 2530, 6893, 6047, 2593, 3437, 4482, 4015, 365, 6245, 1426, 6487, 2521, 4475]","[1879, 5675, 3887, 6668, 691, 3753, 6273, 6814, 1720, 6076, 5890, 4059, 1319, 4145, 1914, 4681, 4213, 5187, 5707, 1033, 6838, 3730, 1871, 6535, 6595, 1309, 388, 6539, 3085, 564, 1705, 4382, 4049, 2175, 2029, 3968, 5143, 2914, 202, 2217, 4530, 4443, 1842, 3703, 4381, 1000, 6187, 6524, 2135, 360, 5580, 6047, 3437, 4482, 6245, 4475]"
6815,[821],133,56,"[0, 23, 22]","[6815, 5661, 5230, 2492, 4507, 5490, 5368, 5207, 4082, 518, 2515, 4047, 6701, 1004]","[6815, 5230, 5661, 2492, 4507, 4082, 2515, 1004]"
6816,"[1202, 2730, 1546, 2079, 1466, 1065, 999]",252,20,"[22, 20, 21, 23]","[2819, 6490, 2280, 5643, 6385]","[6490, 2280, 5643, 6385]"
6817,"[2558, 2613, 1218, 2193, 915, 1873, 2768, 1684, 2716, 2664, 2025, 314, 183, 869]",192,225,"[3, 21, 17, 23, 5, 4, 1, 20, 2]","[1077, 199, 2639, 2278, 2519, 662, 1757, 1068, 5862, 5407, 6584, 1446, 6335, 1332, 333, 5887, 5882, 4573, 3572, 3553, 4217, 820, 5210]","[1077, 1757, 2519, 199, 5407, 6584, 6335, 333, 5887, 5882, 3553, 820, 2639, 2278, 5210]"
6818,"[2790, 770, 2099, 435, 275, 2347, 1640, 1627, 355, 2749, 2884, 1453, 708, 2927, 3099, 1032, 540, 2427]",78,385,"[21, 23, 1, 17, 6, 22, 0, 20, 16, 4, 7]","[5677, 3379, 2398, 6783, 5666, 1315, 6818, 6207, 4297, 4052, 4964, 2587, 6585, 182, 1830, 2855, 1607, 6733, 2004, 241, 3575, 801, 3026, 2299, 45, 6745, 5042, 1361, 4423]","[2398, 5677, 1315, 6207, 3379, 4964, 6783, 182, 1607, 6733, 3575, 3026, 2299, 6818, 1361, 4423]"
6819,"[1935, 2715, 1675, 732, 2806]",83,305,"[17, 2, 21, 19, 13, 16, 22, 18, 20, 23]","[2337, 6512, 842, 1687, 1661, 3156, 1553, 365, 5089, 5523, 3664]","[6512, 2337, 1687, 3156, 365, 5523]"
6820,"[678, 738, 438, 1233, 1170, 3124, 1271, 1811, 47, 2233, 1378, 956, 3102, 509, 3199, 1484, 1659, 1462, 2756, 3080, 1621, 1113]",154,504,"[1, 2, 4, 23, 18, 20, 3, 0, 22, 6, 21]","[4255, 1832, 6820, 3483, 3156, 327, 4862, 148, 6361, 6408, 3790, 4359, 6715, 5347, 4550, 3454, 1845, 4454, 2157, 4153, 600, 4709, 3869, 6357, 1146, 10, 2885, 450, 161, 5660, 4382, 3608, 4383, 3984, 3208, 860, 3130, 899, 5380, 923, 1347, 2390, 4435, 2195]","[4255, 148, 6361, 3790, 6820, 6715, 4550, 1845, 2157, 4709, 6357, 10, 450, 161, 5660, 3608, 4383, 3208, 3130, 3483, 923, 3156, 2390, 2195]"
6821,"[1760, 3191, 982, 1882, 2280, 1233, 153, 2808, 1521, 2804, 1329, 147, 205, 2934, 1364, 1921, 897, 1298, 469, 2765, 2318, 2647, 2076, 1898, 2214, 1547, 1409, 3031, 1377, 2176, 2508, 3167, 2419, 1951, 1400, 1457, 1815, 1659, 2503, 3097, 852]",157,509,"[0, 21, 4, 19, 20, 1, 2, 22, 12, 18, 3, 23, 17]","[3232, 721, 5559, 2221, 1211, 1791, 3156, 997, 5184, 957, 2694, 1352, 3079, 3143, 2285, 1209, 5702, 2778]","[3232, 5559, 2221, 1791, 3156, 957, 1352, 1211, 3079, 5702]"
6822,"[3020, 526, 899]",150,428,"[18, 23, 6, 5, 10, 3, 22, 7, 4, 20, 12, 2, 21, 17, 8, 19, 0, 9, 11, 14]","[3820, 1869, 1337, 6652, 6822, 6905, 182, 5677, 3667, 5176, 4886, 4423, 6243, 6579, 1715, 1593, 1644, 216, 1653, 847, 5612, 4503, 3857, 1456, 3420, 1862, 4643, 961, 2398, 5112, 5666, 5126, 1003, 659, 3795, 3653, 4431, 1623, 775, 1920, 3687, 1645, 3635, 260, 4528, 739, 6092, 6532, 5870]","[3820, 1869, 1337, 6822, 5677, 1715, 182, 6905, 216, 3667, 5612, 3857, 3420, 4423, 2398, 5126, 6652, 659, 3795, 1645, 6243, 1644, 260, 739, 6532]"
6823,"[2275, 1436, 55, 696, 1773, 72, 40, 1694, 397, 113]",237,517,"[21, 22, 18, 7, 17, 16, 19, 23, 20, 15]","[2639, 3288, 6823, 5546, 1563, 768, 4897, 219, 163, 4724, 2579, 527, 1250, 3456, 6385, 3908, 1822, 3171, 2907, 1678]","[2639, 5546, 4897, 163, 4724, 527, 1250, 3908, 3288, 6823, 3171, 1678]"
6824,"[923, 1929, 2097, 1085, 557, 1944, 266, 2073, 2456]",21,35,"[1, 3, 20, 2, 21, 4]","[1708, 2301, 6824, 4619, 5691, 3343, 6155, 6386, 5584, 4397, 971, 4898, 4278, 6827, 522, 2503, 2305, 5410, 5249, 4854]","[1708, 5691, 2301, 6386, 5584, 971, 6827, 2503, 5410, 6824, 4854]"
6825,"[414, 993, 2298, 1959, 2433, 2779, 2445, 2654]",289,523,"[5, 22, 2, 20, 4, 3, 19, 18]","[4391, 6317, 5928, 3428, 6021, 5155, 6195, 6232, 2862, 4425, 5565, 6699, 1297, 3711, 2306, 5669, 4914, 1200, 2338, 6676, 2366]","[6021, 4391, 6195, 6232, 4425, 6699, 3711, 2306, 4914, 2338, 6676, 6317, 2366, 3428, 5928]"
6826,"[376, 2073, 3017, 2030, 429]",227,35,"[17, 3, 20, 18, 2, 23, 4, 16]","[414, 3041, 4263, 6826, 5421, 5517, 3910, 5965, 5327, 5738, 6457, 1616, 1365, 2284, 1983, 4511]","[4263, 3041, 414, 5421, 3910, 5965, 5327, 1616, 6826, 1365, 4511]"
6827,"[1275, 1929, 1826, 923, 1085, 2542, 2073, 2242, 266]",260,35,"[0, 18, 20, 21, 1, 6, 2, 3, 22, 17]","[129, 2709, 971, 2301, 1338, 1303, 178, 5545, 361, 11, 1534, 3051, 4379, 933, 4854, 518, 4745, 2153, 644, 3283, 4085, 1957, 6758, 3738, 6715, 4397, 852, 842, 4689, 2466, 403, 5903, 6068, 6040, 215, 71, 6824, 2428, 1508, 5906, 2233, 5517]","[129, 2709, 1338, 971, 11, 3051, 2301, 4854, 4745, 644, 4085, 1303, 6715, 4397, 842, 403, 6040, 5545, 2428, 5906, 5517]"
6828,"[1767, 1806, 2808, 1100, 1947, 2839]",260,29,"[0, 6, 4, 1, 21, 17, 23, 2]","[4115, 2260, 4261, 3942, 5277, 4031, 4750, 5142, 3408, 3902, 534, 4454, 5289, 5816, 5640, 882, 5485, 4123]","[4115, 4261, 3942, 4031, 2260, 3902, 4454, 5816, 882]"
6829,"[2235, 1797, 2671, 3123, 1996, 300, 1521, 2170, 2634, 3109, 1924, 271, 834, 3151, 2510, 1041, 2322, 1528, 3175, 1356, 1017, 3102, 2300, 3031, 1144, 1962, 3115, 62, 546, 1154, 2508, 2044, 637, 647]",29,29,"[7, 19, 4, 2, 21, 6, 8, 22, 5, 1, 3, 0]","[228, 325, 992, 2809, 4367, 2165, 6829, 6201, 862, 6476, 3763, 4771, 5400, 994, 3830, 3117, 5075, 576, 4080, 1084, 1190, 1344, 237, 6788, 4027, 6647, 2174, 4315, 2197, 3844, 5582, 2368, 5634, 3242, 5089, 3744, 5106, 3275, 5871, 509, 1745, 661, 4434, 232, 2675, 5051, 2923, 6669, 379, 1539, 1, 4473, 1471, 4924, 5119, 3803, 813, 3351, 757, 3501, 5998, 2316, 2742, 4800, 6384, 5619, 421, 381, 2273, 1905, 2510, 5817, 4752]","[4367, 992, 228, 2809, 325, 6476, 4771, 994, 3830, 2165, 6829, 576, 1190, 6788, 4027, 2174, 3844, 2368, 5634, 5089, 3275, 5871, 3763, 661, 232, 5051, 379, 5400, 3803, 3351, 3501, 2316, 4800, 5619, 421, 381, 1905, 4752]"
6830,"[1255, 985, 1839, 993, 2486, 1218, 2260, 310, 75, 232, 55, 850]",191,225,"[9, 20, 21, 5, 19, 22, 1, 3]","[3460, 3809, 2306, 4155, 1891, 2137, 4856, 1249, 2602, 1536, 2791, 2805, 3941, 333, 3456, 6670, 4552, 6080, 3789, 5626, 3233]","[3809, 2306, 4155, 4856, 2602, 2805, 3460, 3456, 6080, 3233]"
6831,"[2841, 1301, 205, 131, 3184, 1605, 551, 3129, 2520]",164,530,"[0, 22, 21, 23, 18, 2]","[2961, 3115, 6437, 5510, 5679, 573, 5498, 1852, 1, 5886, 189, 23, 3156, 2873, 4703]","[5679, 2961, 5498, 3115, 1, 189, 3156, 4703]"
6832,"[1019, 267, 789, 2349, 2161, 210, 2884, 2976, 1695, 1054]",143,434,"[19, 0, 15, 2, 21, 22, 1, 20]","[728, 3644, 1246, 3062, 868, 2129, 4158, 4625, 1714, 352, 2683, 4128, 3219, 22, 5276, 4321]","[3644, 1246, 4158, 1714, 352, 728, 22, 5276, 4321]"
6833,"[2235, 85, 240, 2197, 2127, 2481, 1001, 3124, 203]",111,93,"[2, 21, 18, 4, 3, 20]","[5715, 4598, 1681, 4640, 4205, 6118, 5937, 4349, 1585, 4817, 4103, 3479, 3015, 3025, 342, 6344]","[1681, 4205, 5937, 1585, 4103, 3479, 4598, 3025]"
6834,[2110],227,359,"[16, 15, 20]","[1332, 6834, 1727, 6406, 5821]","[1332, 6834, 6406, 5821, 1727]"
6835,"[2475, 102]",227,450,"[20, 18, 19, 21, 17, 22, 0]","[1356, 6432, 4606, 4618, 2489, 6263, 3224]","[1356, 6432, 4618, 2489]"
6836,"[27, 1947, 546, 131, 1019, 999, 1749, 1452, 356, 629]",252,29,"[22, 2, 6, 17, 0, 19, 23, 4, 15, 14]","[468, 6069, 366, 4345, 4688, 5619, 1197, 6, 3361, 2100, 2718, 4765, 2174, 3156, 248, 842]","[366, 4688, 1197, 3361, 6069, 2718, 4765, 248, 468]"
6837,"[1655, 1894, 2164, 361, 2460, 1981, 2598, 1811, 1170, 1424, 933, 992, 2171, 2844, 1257, 822, 1328, 2721, 476, 1416]",74,504,"[21, 13, 10, 4, 8, 19, 12, 6, 1, 14, 0, 17, 16, 20, 3, 18]","[4935, 6837, 2998, 6116, 6297, 2573, 1420, 797, 1945, 4299, 808, 483, 1914, 134, 4843, 1401, 5709, 2457, 6331, 3849, 5749, 5433, 6254, 3704, 4583, 2460, 1205, 6705, 4572, 6810, 1826, 3380, 4196, 1243, 5399, 2817, 1000, 3588, 1488, 4146, 3625, 4266, 5132, 1639, 5905, 6289, 373, 4473, 6474, 2327, 6382, 6529, 4695, 3218]","[4935, 6837, 2573, 2998, 1420, 1945, 6297, 4843, 5709, 5749, 6254, 4583, 1205, 4572, 1826, 4196, 1243, 5399, 1000, 4299, 808, 483, 1914, 3625, 6116, 134, 5905, 373, 2327, 6529]"
