Uid,Pid,Catname,Region,Time
10,1201,162,74,2012-12-19 03:43
10,801,135,74,2012-12-19 03:44
615,564,9,40,2012-12-19 04:06
757,272,174,80,2012-12-19 04:16
757,926,153,80,2012-12-19 04:18
757,1876,171,80,2012-12-19 04:20
757,1712,5,80,2012-12-19 04:22
788,2146,54,17,2012-12-19 05:18
788,2347,11,17,2012-12-19 05:18
168,2261,171,9,2012-12-19 05:24
168,190,170,18,2012-12-19 05:27
490,2372,5,78,2012-12-19 06:03
142,2562,5,19,2012-12-19 06:29
273,2780,170,4,2012-12-19 06:56
604,1576,11,79,2012-12-19 06:58
788,449,156,86,2012-12-19 07:03
371,1814,55,6,2012-12-19 07:10
371,2341,72,6,2012-12-19 07:12
788,394,110,86,2012-12-19 07:18
555,101,174,38,2012-12-19 07:25
612,647,135,43,2012-12-19 07:31
417,1456,153,86,2012-12-19 07:41
417,219,135,86,2012-12-19 07:41
727,770,156,25,2012-12-19 07:45
403,1179,20,63,2012-12-19 07:46
403,2425,53,63,2012-12-19 07:48
403,2211,20,63,2012-12-19 07:48
417,2686,72,86,2012-12-19 07:50
160,2122,87,3,2012-12-19 07:51
371,2704,54,38,2012-12-19 07:57
79,1622,174,84,2012-12-19 07:59
79,262,127,84,2012-12-19 08:00
525,1802,13,43,2012-12-19 08:05
36,139,156,84,2012-12-19 08:13
79,2101,174,84,2012-12-19 08:15
217,1239,54,17,2012-12-19 08:15
785,1264,156,38,2012-12-19 08:21
104,415,54,23,2012-12-19 08:22
403,2211,20,63,2012-12-19 08:22
550,70,54,17,2012-12-19 08:24
34,1930,122,67,2012-12-19 08:28
36,162,156,4,2012-12-19 08:33
281,1303,94,84,2012-12-19 08:52
741,2450,156,81,2012-12-19 08:53
34,2438,9,28,2012-12-19 08:54
785,1315,153,84,2012-12-19 08:54
104,2289,106,23,2012-12-19 08:58
729,2522,94,84,2012-12-19 09:30
92,2546,103,84,2012-12-19 09:46
92,949,170,84,2012-12-19 10:01
104,728,171,23,2012-12-19 10:04
712,304,132,19,2012-12-19 10:07
426,196,87,84,2012-12-19 10:07
131,732,136,28,2012-12-19 10:28
525,1380,5,43,2012-12-19 10:32
104,485,171,23,2012-12-19 10:46
783,944,5,54,2012-12-19 10:57
783,890,5,54,2012-12-19 11:11
729,1670,132,45,2012-12-19 11:30
712,2065,174,37,2012-12-19 11:56
712,1214,135,37,2012-12-19 11:57
204,1310,5,48,2012-12-19 12:34
783,2582,72,17,2012-12-19 12:42
204,2689,20,48,2012-12-19 12:43
204,2680,5,48,2012-12-19 12:44
204,2601,110,48,2012-12-19 12:45
43,1631,135,84,2012-12-19 13:10
204,504,156,17,2012-12-19 13:29
204,1803,171,17,2012-12-19 13:29
43,446,122,38,2012-12-19 13:30
204,1477,174,17,2012-12-19 13:30
43,1282,142,86,2012-12-19 13:40
43,662,94,84,2012-12-19 14:00
729,356,34,38,2012-12-19 14:15
10,1476,63,74,2012-12-19 14:38
561,2776,174,84,2012-12-19 14:40
467,1035,135,9,2012-12-19 14:44
10,1968,110,74,2012-12-19 14:51
10,1189,137,74,2012-12-19 14:53
345,1663,172,38,2012-12-19 15:27
424,539,115,37,2012-12-19 15:58
509,531,156,48,2012-12-19 16:10
757,1876,171,80,2012-12-19 16:13
104,1074,122,23,2012-12-19 16:14
757,926,153,80,2012-12-19 16:15
803,937,35,18,2012-12-19 16:31
168,2261,171,9,2012-12-19 17:22
346,325,5,86,2012-12-19 17:39
104,1072,122,23,2012-12-19 17:39
273,2780,170,4,2012-12-19 17:59
215,2160,5,84,2012-12-19 18:00
269,1757,5,19,2012-12-19 18:03
371,1814,55,6,2012-12-19 18:08
168,2261,171,9,2012-12-19 18:38
168,190,170,18,2012-12-19 18:39
130,1844,113,33,2012-12-19 18:51
130,67,103,67,2012-12-19 18:51
131,198,126,23,2012-12-19 19:03
729,2340,99,38,2012-12-19 19:15
204,1281,15,17,2012-12-19 19:46
75,513,156,72,2012-12-19 19:58
204,2753,156,17,2012-12-19 19:58
249,408,5,25,2012-12-19 20:06
417,219,135,86,2012-12-19 20:08
204,1990,137,54,2012-12-19 20:13
131,634,5,67,2012-12-19 20:34
79,204,170,84,2012-12-19 20:37
92,2739,156,48,2012-12-19 20:40
204,227,80,54,2012-12-19 20:43
75,1582,156,84,2012-12-19 20:45
403,693,74,63,2012-12-19 21:23
403,839,63,63,2012-12-19 21:23
403,2616,122,63,2012-12-19 21:24
199,2773,5,62,2012-12-19 21:52
199,609,5,62,2012-12-19 21:52
345,1663,172,38,2012-12-19 21:54
142,2562,5,19,2012-12-19 22:09
32,2302,5,86,2012-12-19 22:13
10,1674,153,74,2012-12-19 22:23
10,1965,93,74,2012-12-19 22:25
403,2721,160,63,2012-12-19 22:37
561,533,156,84,2012-12-19 22:42
615,564,9,40,2012-12-19 22:58
34,1930,122,67,2012-12-19 23:29
525,1380,5,43,2012-12-19 23:52
597,1231,5,17,2012-12-19 23:53
204,1760,110,54,2012-12-19 23:56
79,791,27,84,2012-12-19 23:56
204,2706,113,54,2012-12-19 23:57
509,1221,5,48,2012-12-20 00:09
186,1207,72,83,2012-12-20 00:26
186,2058,171,83,2012-12-20 01:03
509,1591,110,48,2012-12-20 16:13
509,531,156,48,2012-12-20 16:13
168,2261,171,9,2012-12-20 16:20
168,190,170,18,2012-12-20 16:20
131,198,126,23,2012-12-20 17:11
215,350,11,84,2012-12-20 17:16
215,2160,5,84,2012-12-20 17:38
130,1844,113,33,2012-12-20 17:38
130,1490,5,33,2012-12-20 17:39
346,1819,5,86,2012-12-20 18:02
371,296,156,38,2012-12-20 18:08
104,2619,94,23,2012-12-20 18:14
131,732,136,28,2012-12-20 18:39
249,600,153,25,2012-12-20 18:51
249,408,5,25,2012-12-20 18:51
199,2773,5,62,2012-12-20 19:47
714,795,5,69,2012-12-20 19:55
204,504,156,17,2012-12-20 20:02
717,1293,106,84,2012-12-20 20:08
104,485,171,23,2012-12-20 20:14
104,415,54,23,2012-12-21 04:58
104,1072,122,23,2012-12-21 06:30
104,276,127,23,2012-12-21 07:32
550,70,54,17,2012-12-21 07:58
597,530,54,33,2012-12-21 08:18
160,2122,87,3,2012-12-21 08:18
104,2783,94,23,2012-12-21 08:24
785,1315,153,84,2012-12-21 08:36
785,1086,24,84,2012-12-21 08:37
783,2513,169,54,2012-12-21 09:03
783,944,5,54,2012-12-21 09:08
561,533,156,84,2012-12-21 09:32
561,2460,72,84,2012-12-21 09:50
75,1871,54,81,2012-12-21 10:14
75,1871,54,81,2012-12-21 11:55
278,791,27,84,2012-12-21 11:58
204,2689,20,48,2012-12-21 12:08
204,2680,5,48,2012-12-21 12:09
204,2158,162,48,2012-12-21 12:11
204,2448,113,48,2012-12-21 12:11
204,2303,156,48,2012-12-21 12:12
62,1003,25,50,2012-12-21 12:15
403,2760,95,63,2012-12-21 12:19
525,1802,13,43,2012-12-21 12:29
127,1128,152,44,2012-12-21 12:59
43,626,55,84,2012-12-21 13:00
127,1656,72,20,2012-12-21 13:02
127,2129,152,20,2012-12-21 13:04
127,2310,152,20,2012-12-21 13:06
168,995,5,77,2012-12-21 13:07
43,1631,135,84,2012-12-21 13:10
168,2261,171,9,2012-12-21 13:55
270,1796,11,38,2012-12-21 13:57
43,662,94,84,2012-12-21 14:01
729,356,34,38,2012-12-21 14:15
783,868,5,54,2012-12-21 14:15
656,1385,5,81,2012-12-21 14:37
104,200,39,23,2012-12-21 14:45
168,190,170,18,2012-12-21 15:04
62,1003,25,50,2012-12-21 16:09
382,2423,54,56,2012-12-21 16:19
104,2524,5,23,2012-12-21 16:31
757,954,171,80,2012-12-21 16:36
757,272,174,80,2012-12-21 16:38
269,1757,5,19,2012-12-21 17:29
278,302,136,84,2012-12-21 17:32
104,485,171,23,2012-12-21 18:02
32,2302,5,86,2012-12-21 18:16
680,2469,5,7,2012-12-21 18:25
803,180,103,50,2012-12-21 18:51
729,2340,99,38,2012-12-21 19:15
557,2776,174,84,2012-12-21 19:18
32,2302,5,86,2012-12-21 19:19
75,661,65,84,2012-12-21 19:31
104,276,127,23,2012-12-21 19:31
204,1477,174,17,2012-12-21 19:39
204,2700,162,17,2012-12-21 19:40
204,414,109,17,2012-12-21 19:40
204,331,109,17,2012-12-21 19:42
204,2582,72,17,2012-12-21 19:52
204,2151,127,54,2012-12-21 20:07
204,798,32,54,2012-12-21 20:07
204,1990,137,54,2012-12-21 20:08
204,2741,110,54,2012-12-21 20:08
104,1072,122,23,2012-12-21 20:17
382,304,132,19,2012-12-21 20:19
729,2287,122,84,2012-12-21 20:45
557,2106,55,84,2012-12-21 21:19
741,2132,16,46,2012-12-21 21:27
127,2310,152,20,2012-12-21 21:38
127,1656,72,20,2012-12-21 21:43
127,2316,152,44,2012-12-21 21:47
127,1128,152,44,2012-12-21 21:47
727,675,5,25,2012-12-21 22:33
346,2391,122,81,2012-12-21 22:37
131,634,5,67,2012-12-21 22:51
591,1975,135,86,2012-12-21 22:53
561,533,156,84,2012-12-22 00:08
729,2196,114,38,2012-12-22 00:15
204,1279,113,54,2012-12-22 00:35
204,1760,110,54,2012-12-22 00:44
204,2706,113,54,2012-12-22 00:48
269,1757,5,19,2012-12-22 01:21
403,373,32,63,2012-12-22 02:43
680,2469,5,7,2012-12-22 03:00
131,634,5,67,2012-12-22 03:46
757,1712,5,80,2012-12-22 04:38
186,1801,109,83,2012-12-22 05:09
346,1708,156,74,2012-12-22 05:38
346,194,110,86,2012-12-22 05:56
308,1521,162,43,2012-12-22 05:58
62,158,72,12,2012-12-22 06:25
62,223,5,52,2012-12-22 06:56
680,2152,55,5,2012-12-22 07:37
403,1179,20,63,2012-12-22 08:05
403,373,32,63,2012-12-22 08:07
403,2091,110,63,2012-12-22 08:08
803,180,103,50,2012-12-22 08:26
785,1870,153,5,2012-12-22 08:43
435,1364,170,56,2012-12-22 08:43
75,661,65,84,2012-12-22 08:58
75,626,55,84,2012-12-22 08:59
75,1582,156,84,2012-12-22 08:59
75,1871,54,81,2012-12-22 09:00
729,2522,94,84,2012-12-22 09:30
509,347,156,17,2012-12-22 09:37
757,2145,72,68,2012-12-22 10:47
127,2129,152,20,2012-12-22 11:51
204,632,5,48,2012-12-22 12:41
525,1380,5,43,2012-12-22 13:24
43,446,122,38,2012-12-22 13:30
783,890,5,54,2012-12-22 13:45
783,944,5,54,2012-12-22 13:49
43,662,94,84,2012-12-22 14:00
556,2452,156,86,2012-12-22 14:42
346,325,5,86,2012-12-22 14:58
803,180,103,50,2012-12-22 16:03
104,2786,142,23,2012-12-22 16:51
204,2689,20,48,2012-12-22 17:05
204,2601,110,48,2012-12-22 17:06
204,2131,113,54,2012-12-22 17:31
204,2741,110,54,2012-12-22 17:44
382,658,72,84,2012-12-22 18:12
458,2010,153,86,2012-12-22 18:53
458,116,87,86,2012-12-22 18:54
458,1463,171,86,2012-12-22 18:55
729,446,122,38,2012-12-22 19:30
346,1819,5,86,2012-12-22 19:33
624,2723,156,84,2012-12-22 19:50
403,1179,20,63,2012-12-22 20:30
727,675,5,25,2012-12-22 20:42
75,1582,156,84,2012-12-22 20:52
75,626,55,84,2012-12-22 20:53
75,661,65,84,2012-12-22 20:54
802,87,119,38,2012-12-22 21:04
36,1283,5,81,2012-12-22 21:34
624,2106,55,84,2012-12-22 21:53
624,626,55,84,2012-12-22 22:29
757,912,112,68,2012-12-22 22:54
104,643,163,23,2012-12-22 23:17
788,394,110,86,2012-12-22 23:51
788,2001,5,86,2012-12-22 23:52
104,1932,54,23,2012-12-22 23:52
104,1510,87,23,2012-12-23 00:06
729,2196,114,38,2012-12-23 00:15
346,2391,122,81,2012-12-23 00:24
104,2242,13,23,2012-12-23 00:38
36,1283,5,81,2012-12-23 00:38
62,223,5,52,2012-12-23 00:42
757,1712,5,80,2012-12-23 00:48
104,415,54,23,2012-12-23 01:11
458,1463,171,86,2012-12-23 01:15
458,116,87,86,2012-12-23 01:15
403,2721,160,63,2012-12-23 02:22
403,580,63,63,2012-12-23 02:27
729,2522,94,84,2012-12-23 02:30
403,2698,156,48,2012-12-23 02:35
104,2524,5,23,2012-12-23 02:36
615,564,9,40,2012-12-23 02:50
509,2460,72,84,2012-12-23 02:59
204,2151,127,54,2012-12-23 03:10
204,2238,135,54,2012-12-23 03:28
204,2706,113,54,2012-12-23 03:31
615,564,9,40,2012-12-23 06:06
403,1179,20,63,2012-12-23 06:09
403,2211,20,63,2012-12-23 06:10
403,2425,53,63,2012-12-23 06:11
346,194,110,86,2012-12-23 06:13
346,1819,5,86,2012-12-23 06:41
199,2773,5,62,2012-12-23 07:26
435,1364,170,56,2012-12-23 07:38
403,373,32,63,2012-12-23 08:23
403,2616,122,63,2012-12-23 08:24
403,839,63,63,2012-12-23 08:24
403,2721,160,63,2012-12-23 08:25
403,580,63,63,2012-12-23 08:26
591,1975,135,86,2012-12-23 08:55
591,2547,110,86,2012-12-23 08:55
75,626,55,84,2012-12-23 09:06
104,1072,122,23,2012-12-23 09:35
75,1871,54,81,2012-12-23 10:00
204,632,5,48,2012-12-23 10:13
104,728,171,23,2012-12-23 10:45
783,944,5,54,2012-12-23 11:12
204,2601,110,48,2012-12-23 11:12
204,2158,162,48,2012-12-23 11:12
783,890,5,54,2012-12-23 11:14
204,1760,110,54,2012-12-23 11:26
204,2131,113,54,2012-12-23 11:26
204,798,32,54,2012-12-23 11:27
62,1003,25,50,2012-12-23 12:19
43,1631,135,84,2012-12-23 13:10
783,1400,33,54,2012-12-23 13:48
104,2783,94,23,2012-12-23 14:12
757,1712,5,80,2012-12-27 04:04
186,572,106,83,2012-12-27 04:05
186,1801,109,83,2012-12-27 04:06
809,1399,78,46,2012-12-27 04:39
788,2146,54,17,2012-12-27 06:08
24,1550,156,5,2012-12-27 06:24
24,2479,72,60,2012-12-27 06:29
269,1757,5,19,2012-12-27 06:41
557,2252,72,78,2012-12-27 06:45
346,1819,5,86,2012-12-27 06:47
359,1920,67,41,2012-12-27 06:49
24,1264,156,38,2012-12-27 06:49
403,1179,20,63,2012-12-27 07:20
403,2211,20,63,2012-12-27 07:22
403,373,32,63,2012-12-27 07:22
403,2091,110,63,2012-12-27 07:23
403,2425,53,63,2012-12-27 07:23
785,102,156,5,2012-12-27 07:53
24,2321,72,34,2012-12-27 07:53
24,1191,156,34,2012-12-27 08:05
557,412,54,38,2012-12-27 08:08
36,139,156,84,2012-12-27 08:11
785,1264,156,38,2012-12-27 08:18
119,1670,132,45,2012-12-27 08:28
785,203,54,84,2012-12-27 08:34
36,162,156,4,2012-12-27 08:45
403,2616,122,63,2012-12-27 08:51
403,2721,160,63,2012-12-27 08:52
403,580,63,63,2012-12-27 08:54
783,890,5,54,2012-12-27 09:06
783,2513,169,54,2012-12-27 09:07
34,885,9,28,2012-12-27 09:08
34,2438,9,28,2012-12-27 09:08
783,944,5,54,2012-12-27 09:09
104,1932,54,23,2012-12-27 09:10
119,1047,11,84,2012-12-27 10:14
234,1297,54,84,2012-12-27 10:45
104,2786,142,23,2012-12-27 11:46
62,1003,25,50,2012-12-27 11:56
204,1310,5,48,2012-12-27 12:06
204,2158,162,48,2012-12-27 12:38
788,449,156,86,2012-12-27 12:58
43,626,55,84,2012-12-27 13:00
204,504,156,17,2012-12-27 13:15
490,2055,155,51,2012-12-27 13:15
127,1128,152,44,2012-12-27 13:19
127,2310,152,20,2012-12-27 13:24
127,747,170,20,2012-12-27 13:45
234,1297,54,84,2012-12-27 14:26
773,2595,156,63,2012-12-27 14:30
659,1670,132,45,2012-12-27 15:10
130,1844,113,33,2012-12-27 15:43
130,67,103,67,2012-12-27 15:43
130,1490,5,33,2012-12-27 15:44
382,2423,54,56,2012-12-27 16:00
659,658,72,84,2012-12-27 16:17
703,2570,54,84,2012-12-27 16:42
119,2778,54,84,2012-12-27 17:16
104,2242,13,23,2012-12-27 17:23
160,1241,9,25,2012-12-27 17:39
160,1241,9,25,2012-12-27 17:41
308,2221,5,29,2012-12-27 18:14
359,1920,67,41,2012-12-27 18:36
525,1380,5,43,2012-12-27 18:59
382,304,132,19,2012-12-27 19:22
757,1881,154,80,2012-12-27 19:48
204,2753,156,17,2012-12-27 19:53
204,1465,156,38,2012-12-27 20:09
269,822,11,38,2012-12-27 21:27
346,1819,5,86,2012-12-27 21:40
127,1656,72,20,2012-12-27 21:45
104,2783,94,23,2012-12-27 21:51
204,2706,113,54,2012-12-28 00:16
382,325,5,86,2012-12-28 00:26
186,572,106,83,2012-12-28 01:32
186,1801,109,83,2012-12-28 01:32
473,1785,122,52,2012-12-28 02:12
757,272,174,80,2012-12-28 02:53
809,1399,78,46,2012-12-28 04:37
308,1521,162,43,2012-12-28 05:39
32,2302,5,86,2012-12-28 05:51
359,113,67,41,2012-12-28 06:28
269,1757,5,19,2012-12-28 06:28
490,2055,155,51,2012-12-28 06:37
557,2252,72,78,2012-12-28 06:46
359,1920,67,41,2012-12-28 06:49
30,509,106,51,2012-12-28 06:49
403,2760,95,63,2012-12-28 07:00
403,2616,122,63,2012-12-28 07:00
788,449,156,86,2012-12-28 07:04
79,2101,174,84,2012-12-28 08:08
561,533,156,84,2012-12-28 08:24
104,485,171,23,2012-12-28 08:36
36,139,156,84,2012-12-28 08:43
741,1691,156,46,2012-12-28 08:44
62,1003,25,50,2012-12-28 08:54
34,885,9,28,2012-12-28 08:57
34,1212,9,28,2012-12-28 08:58
75,1871,54,81,2012-12-28 09:14
119,1047,11,84,2012-12-28 09:49
703,2570,54,84,2012-12-28 10:00
75,1582,156,84,2012-12-28 10:10
75,626,55,84,2012-12-28 10:10
60,775,112,84,2012-12-28 10:54
783,890,5,54,2012-12-28 10:56
783,2513,169,54,2012-12-28 11:07
729,1670,132,45,2012-12-28 11:30
204,632,5,48,2012-12-28 11:43
199,2773,5,62,2012-12-28 11:43
723,215,58,18,2012-12-28 11:46
204,2689,20,48,2012-12-28 12:30
204,2601,110,48,2012-12-28 12:31
204,2158,162,48,2012-12-28 12:32
204,2448,113,48,2012-12-28 12:33
204,2303,156,48,2012-12-28 12:34
43,1631,135,84,2012-12-28 13:10
204,504,156,17,2012-12-28 13:11
624,2546,103,84,2012-12-28 13:14
204,1477,174,17,2012-12-28 13:14
127,1128,152,44,2012-12-28 13:15
127,2316,152,44,2012-12-28 13:18
703,2570,54,84,2012-12-28 13:24
43,446,122,38,2012-12-28 13:30
60,658,72,84,2012-12-28 13:43
127,747,170,20,2012-12-28 13:44
62,223,5,52,2012-12-28 14:34
104,2289,106,23,2012-12-28 14:45
624,2723,156,84,2012-12-28 14:52
467,2155,5,9,2012-12-28 15:29
757,912,112,68,2012-12-28 15:43
124,1309,132,36,2012-12-28 16:07
119,2778,54,84,2012-12-28 16:22
104,276,127,23,2012-12-28 16:23
346,325,5,86,2012-12-28 16:39
24,2321,72,34,2012-12-28 16:54
79,204,170,84,2012-12-28 17:20
215,2160,5,84,2012-12-28 17:21
624,2723,156,84,2012-12-28 17:33
24,1264,156,38,2012-12-28 17:46
24,2479,72,60,2012-12-28 17:46
772,1873,72,6,2012-12-28 17:50
104,200,39,23,2012-12-28 18:00
457,1700,5,70,2012-12-28 18:04
457,2467,35,70,2012-12-28 18:12
403,2616,122,63,2012-12-28 18:24
403,2425,53,63,2012-12-28 18:25
403,839,63,63,2012-12-28 18:25
403,2760,95,63,2012-12-28 18:26
308,2221,5,29,2012-12-28 18:37
131,634,5,67,2012-12-28 18:40
359,1920,67,41,2012-12-28 18:50
680,2620,54,48,2012-12-28 19:10
729,2340,99,38,2012-12-28 19:15
215,350,11,84,2012-12-28 19:17
215,2160,5,84,2012-12-28 19:20
490,2055,155,51,2012-12-28 19:23
32,2302,5,86,2012-12-28 19:47
204,1803,171,17,2012-12-28 19:55
204,2582,72,17,2012-12-28 20:08
773,2698,156,48,2012-12-28 20:20
204,798,32,54,2012-12-28 20:25
204,2741,110,54,2012-12-28 20:27
561,2460,72,84,2012-12-28 20:51
604,2714,5,79,2012-12-28 20:53
204,227,80,54,2012-12-28 21:03
788,347,156,17,2012-12-28 21:33
127,2129,152,20,2012-12-28 21:44
403,839,63,63,2012-12-28 21:48
104,1543,174,23,2012-12-28 21:55
36,1283,5,81,2012-12-28 22:12
382,2423,54,56,2012-12-28 22:34
131,634,5,67,2012-12-28 23:30
130,797,44,66,2012-12-28 23:58
680,1590,174,38,2012-12-29 00:00
269,1757,5,19,2012-12-29 00:40
130,1844,113,33,2012-12-29 00:48
130,67,103,67,2012-12-29 00:48
680,1293,106,84,2012-12-29 01:11
680,925,113,41,2012-12-29 01:11
561,533,156,84,2012-12-29 01:53
473,1785,122,52,2012-12-29 01:58
729,2522,94,84,2012-12-29 02:30
204,2151,127,54,2012-12-29 03:40
204,1279,113,54,2012-12-29 03:40
204,1760,110,54,2012-12-29 03:57
809,1399,78,46,2012-12-29 05:06
604,1576,11,79,2012-12-29 06:27
346,1819,5,86,2012-12-29 06:30
435,1364,170,56,2012-12-29 07:03
490,2055,155,51,2012-12-29 07:11
104,2289,106,23,2012-12-29 07:15
783,2513,169,54,2012-12-29 07:41
783,890,5,54,2012-12-29 07:42
783,1470,5,54,2012-12-29 07:45
809,1381,29,33,2012-12-29 07:46
783,868,5,54,2012-12-29 07:47
403,2425,53,63,2012-12-29 08:36
403,2091,110,63,2012-12-29 08:36
772,1873,72,6,2012-12-29 08:47
104,1932,54,23,2012-12-29 09:19
723,215,58,18,2012-12-29 09:40
783,2270,166,38,2012-12-29 09:40
119,2805,170,38,2012-12-29 09:50
124,2549,170,38,2012-12-29 10:14
788,2001,5,86,2012-12-29 10:20
591,925,113,41,2012-12-29 11:22
729,1670,132,45,2012-12-29 11:30
127,2316,152,44,2012-12-29 12:48
43,626,55,84,2012-12-29 13:01
204,632,5,48,2012-12-29 13:26
204,1310,5,48,2012-12-29 13:26
270,1813,123,38,2012-12-29 13:27
104,898,114,23,2012-12-29 13:42
43,662,94,84,2012-12-29 14:00
204,2448,113,48,2012-12-29 14:12
204,798,32,54,2012-12-29 14:48
403,373,32,63,2012-12-29 14:49
75,1871,54,81,2012-12-29 14:55
104,1543,174,23,2012-12-29 15:04
723,215,58,18,2012-12-29 16:34
346,325,5,86,2012-12-29 17:00
604,2714,5,79,2012-12-29 17:02
130,588,59,66,2012-12-29 17:47
131,634,5,67,2012-12-29 17:56
104,2786,142,23,2012-12-29 18:33
215,350,11,84,2012-12-29 19:11
457,305,58,70,2012-12-29 19:18
127,2380,152,44,2012-12-29 19:57
24,2321,72,34,2012-12-29 20:25
104,2524,5,23,2012-12-29 20:34
729,2287,122,84,2012-12-29 20:45
75,626,55,84,2012-12-29 20:55
75,661,65,84,2012-12-29 20:57
75,661,65,84,2012-12-29 21:28
24,1550,156,5,2012-12-29 21:47
104,2619,94,23,2012-12-29 22:16
729,629,122,41,2012-12-29 22:30
204,227,80,54,2012-12-29 23:03
130,588,59,66,2012-12-29 23:41
403,839,63,63,2012-12-29 23:43
130,797,44,66,2012-12-30 00:35
458,2010,153,86,2012-12-30 01:59
458,1456,153,86,2012-12-30 02:00
458,116,87,86,2012-12-30 02:00
473,1785,122,52,2012-12-30 02:03
204,2151,127,54,2012-12-30 02:06
204,1760,110,54,2012-12-30 02:18
729,2522,94,84,2012-12-30 02:30
763,355,5,4,2012-12-30 03:36
659,1090,135,74,2012-12-30 02:56
659,1090,135,74,2012-12-30 03:57
346,1708,156,74,2012-12-30 05:29
346,194,110,86,2012-12-30 05:44
604,1576,11,79,2012-12-30 06:16
403,1179,20,63,2012-12-30 06:27
24,1550,156,5,2012-12-30 06:38
24,2757,153,60,2012-12-30 06:39
24,1264,156,38,2012-12-30 06:59
24,2321,72,34,2012-12-30 07:45
104,643,163,23,2012-12-30 07:55
199,1708,156,74,2012-12-30 08:00
24,362,106,34,2012-12-30 08:06
204,632,5,48,2012-12-30 10:49
723,215,58,18,2012-12-30 11:12
204,2601,110,48,2012-12-30 11:41
204,2158,162,48,2012-12-30 11:42
270,1796,11,38,2012-12-30 11:45
270,1813,123,38,2012-12-30 11:45
204,2448,113,48,2012-12-30 11:52
204,2131,113,54,2012-12-30 12:13
204,2151,127,54,2012-12-30 12:20
204,1990,137,54,2012-12-30 12:21
83,2753,156,17,2012-12-30 12:53
43,626,55,84,2012-12-30 13:01
43,1631,135,84,2012-12-30 13:10
346,2391,122,81,2012-12-30 13:52
43,662,94,84,2012-12-30 14:00
130,1844,113,33,2012-12-30 14:02
130,1490,5,33,2012-12-30 14:02
604,2714,5,79,2012-12-30 14:43
403,373,32,63,2012-12-30 15:09
403,2760,95,63,2012-12-30 15:10
597,1231,5,17,2012-12-30 15:32
127,2380,152,44,2012-12-30 15:38
591,1091,13,86,2012-12-30 15:39
104,485,171,23,2012-12-30 16:14
346,1819,5,86,2012-12-30 18:23
104,1072,122,23,2012-12-30 18:36
382,1264,156,38,2012-12-30 18:46
757,272,174,80,2012-12-30 19:21
757,954,171,80,2012-12-30 19:22
75,1871,54,81,2012-12-30 19:45
403,373,32,63,2012-12-30 20:05
403,2721,160,63,2012-12-30 20:09
763,355,5,4,2012-12-30 20:21
235,78,135,22,2012-12-30 20:26
656,2106,55,84,2012-12-30 20:43
712,1214,135,37,2012-12-30 21:01
104,2783,94,23,2012-12-30 21:10
788,1681,156,86,2012-12-30 21:14
788,449,156,86,2012-12-30 21:14
62,892,171,41,2012-12-30 21:15
656,1385,5,81,2012-12-30 21:45
788,347,156,17,2012-12-30 22:06
199,2773,5,62,2012-12-30 22:17
104,898,114,23,2012-12-30 23:11
458,2010,153,86,2012-12-31 01:07
458,1456,153,86,2012-12-31 01:07
680,2469,5,7,2012-12-31 01:09
729,2522,94,84,2012-12-31 02:30
104,728,171,23,2012-12-31 02:30
270,2629,63,54,2012-12-31 02:34
473,1785,122,52,2012-12-31 02:45
36,1283,5,81,2012-12-31 04:39
346,194,110,86,2012-12-31 05:43
308,1521,162,43,2012-12-31 05:50
127,2316,152,44,2012-12-31 06:23
127,1656,72,20,2012-12-31 06:24
127,2129,152,20,2012-12-31 06:27
308,2221,5,29,2012-12-31 06:37
30,509,106,51,2012-12-31 06:46
788,449,156,86,2012-12-31 07:10
788,1681,156,86,2012-12-31 07:10
788,394,110,86,2012-12-31 07:12
561,533,156,84,2012-12-31 07:32
160,2122,87,3,2012-12-31 07:43
104,1932,54,23,2012-12-31 07:47
591,1975,135,86,2012-12-31 08:00
591,1091,13,86,2012-12-31 08:00
772,1873,72,6,2012-12-31 08:07
435,1364,170,56,2012-12-31 08:12
83,2501,156,63,2012-12-31 08:31
119,2805,170,38,2012-12-31 08:45
75,626,55,84,2012-12-31 10:21
75,1871,54,81,2012-12-31 10:22
561,533,156,84,2012-12-31 10:51
680,460,153,38,2012-12-31 11:00
550,2593,127,54,2012-12-31 11:02
235,78,135,22,2012-12-31 12:53
34,430,5,33,2012-12-31 13:15
104,898,114,23,2012-12-31 13:28
403,1260,60,63,2012-12-31 13:31
286,2460,72,84,2012-12-31 13:36
382,325,5,86,2012-12-31 13:38
467,2593,127,54,2012-12-31 14:39
104,728,171,23,2012-12-31 15:08
656,1385,5,81,2012-12-31 16:36
659,1090,135,74,2012-12-31 16:38
270,1813,123,38,2012-12-31 17:03
270,1796,11,38,2012-12-31 17:03
270,433,94,38,2012-12-31 17:03
62,223,5,52,2012-12-31 17:17
104,1072,122,23,2012-12-31 17:22
36,1283,5,81,2012-12-31 18:41
772,1904,72,17,2012-12-31 18:54
712,2460,72,84,2012-12-31 19:04
729,2340,99,38,2012-12-31 19:15
772,1873,72,6,2012-12-31 19:16
104,1074,122,23,2012-12-31 19:17
467,2155,5,9,2012-12-31 19:21
269,2593,127,54,2012-12-31 19:23
269,2593,127,54,2012-12-31 19:35
32,2302,5,86,2012-12-31 19:58
