Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
2518,[204],141,17,"[14, 13, 16]","[414, 1477, 2700, 1803, 504, 2169, 1310, 1281, 2601]","[414, 504, 2169, 1803, 1310, 1281, 2601]"
2519,[694],94,84,"[2, 11, 13, 12, 0, 14, 15, 21, 1, 17, 20, 10, 9, 22, 4]","[1351, 388, 2392, 308, 155, 2519, 688, 2085, 187, 462]","[1351, 388, 2085, 155, 688, 2519, 308, 2392]"
2520,"[805, 624, 518, 433, 141]",174,88,"[23, 16, 17, 9, 8, 20, 1, 19, 14, 18, 15, 12, 2, 21, 13, 0, 22]","[447, 1097, 2520, 2429, 592, 1989, 1191, 448, 2659, 2502, 1865, 1645, 1453, 313, 565, 936, 133, 2645, 382, 1531, 638]","[447, 1097, 2520, 1191, 2659, 592, 1865, 565, 382, 638]"
2521,"[207, 816, 515, 780, 567, 178, 214, 158, 482, 172, 711]",174,38,"[17, 20, 13, 22, 18, 14, 15, 19, 6, 1, 21, 9, 2, 5, 4]","[2688, 1859, 2526, 2636, 2036, 2521, 1298, 837, 1105, 1851, 1806, 178, 1763, 2270, 497, 1909, 1741, 1524, 385, 2541, 1121, 541, 1165, 1460, 2314, 1860, 1397, 1603, 1409]","[2688, 1859, 837, 2636, 1806, 2270, 1909, 2521, 2526, 1524, 2541, 541, 1460, 2314, 1860, 1397, 1409]"
2522,"[729, 577, 65, 780, 300, 778, 437, 238, 332]",94,84,"[2, 9, 18, 14, 11, 3, 7]","[2522, 1670, 2196, 356, 2340, 629, 446, 2287, 1425, 154, 2618, 1333, 1799, 742, 432, 1105, 2556, 26, 528, 1071, 1597, 1450, 1397, 304]","[1670, 2522, 356, 446, 2340, 2287, 1425, 1333, 154, 742, 1105, 26, 1071, 2196, 629, 1450, 304]"
2523,[456],63,15,"[7, 16]","[996, 1945, 1124, 4, 1765, 2309, 1256, 2477]","[996, 4, 1945, 1124, 1765, 2309, 1256]"
2524,[104],5,23,"[23, 20, 9, 21, 22, 1, 0, 2, 19, 16, 3, 6, 4]","[485, 415, 276, 2242, 643, 1543, 2671, 1072, 1510, 2783, 1278, 2619, 2789, 1328, 728, 1932, 1966, 2289, 1513, 2481, 1074, 2786, 367, 1335, 1926, 200]","[415, 485, 2671, 1510, 276, 1072, 1932, 1278, 2619, 1513, 1328, 2783, 2242, 1543, 1966, 728, 1074, 2481, 643]"
2525,"[770, 333, 799, 612, 608, 141, 761, 301, 261, 189, 321, 20, 246, 56, 349, 168, 531]",122,84,"[1, 18, 0, 23, 2, 19, 3, 21]","[151, 2553, 1880, 124, 294, 786, 1170, 1250, 1654, 177, 2006, 385, 1079, 1449, 190, 2261, 77, 2052, 2764, 1105, 1409, 597, 1627, 1270, 1453, 1644, 2101, 2461, 1044, 1293, 1138, 1325, 2743, 1759, 1708, 2687, 753, 99, 2772, 969, 2090]","[124, 2553, 1170, 1654, 177, 385, 1449, 2261, 77, 2764, 151, 1105, 1409, 1270, 2101, 786, 2461, 1138, 1325, 1759, 1250, 753, 99, 969]"
2526,"[214, 420, 461]",114,38,"[0, 15, 1, 19, 20, 23, 18, 22]","[2688, 2526, 2521, 1859, 1616, 26, 2374, 1798, 2330, 2377]","[2526, 2521, 2688, 26, 1859, 1616, 2330]"
2527,[339],153,55,"[6, 7, 15, 0, 22]","[673, 1690, 823, 2527, 2320, 1207, 2506, 2753, 1232, 793, 2627, 2516, 171, 347]","[2320, 673, 1207, 2527, 1690, 2506, 2753, 2627, 171, 347]"
2528,"[268, 352, 387, 656, 363, 312, 361, 619, 708]",166,84,"[19, 11, 17, 15, 16, 14]","[360, 2776, 1861, 1186, 2274, 2627, 1264, 1969, 2460, 366, 2074, 784, 2276, 1845, 1832, 2589, 1385, 1419, 2690]","[1861, 2274, 1264, 2460, 2074, 2276, 1832, 2589, 360, 2690]"
2529,"[98, 592, 508, 342, 775]",153,62,"[16, 20, 13, 8, 15, 21, 17, 6, 12, 5, 10, 19, 7]","[929, 2529, 2713, 1732, 2048, 326, 2613, 10, 2691, 2588, 2536, 2692, 932, 1829, 2266]","[929, 2529, 2048, 2588, 2692, 932, 1829, 2266, 2691, 10, 1732, 2713]"
2530,"[496, 281]",122,81,"[3, 0, 12, 22, 11, 14]","[2231, 2530, 1927, 989, 2079, 1303, 2745, 977, 1242, 1285, 1298, 775, 629, 1603]","[2231, 2530, 989, 2745, 1242, 1298, 775, 2079]"
2531,"[75, 597, 694, 243, 799, 587, 471, 63, 532, 322, 708, 721]",134,17,"[17, 19, 1, 11, 12, 13, 16, 15, 8, 21]","[2064, 1776, 1312, 1873, 2258, 829, 1208, 1590, 645, 2279, 639, 886, 933, 703, 903, 1349, 1351, 2194, 1877, 1431, 1529, 1545, 1708, 2687, 775, 1250]","[2064, 1208, 1590, 2279, 886, 933, 1776, 1349, 1873, 2194, 1431, 1529, 1545, 2687, 1250]"
2532,"[176, 411, 213]",46,84,"[19, 18, 13, 14, 17]","[265, 297, 2532, 543, 644, 2292, 229, 521, 1165, 1662, 378, 626, 577, 610]","[265, 297, 2532, 543, 644, 1165, 521, 626, 610]"
2533,"[186, 1]",72,83,"[14, 13, 19]","[869, 1207, 1054, 2337, 1864, 1735]","[869, 2337, 1054, 1207]"
2534,[166],135,55,[12],"[2387, 122, 2534]","[2387, 122, 2534]"
2535,[524],106,7,"[23, 12, 6, 7, 5, 20, 16, 21, 19, 14, 9, 10]","[20, 2675, 994, 738, 252, 2604, 1301, 1993, 820, 2698, 2110, 587]","[20, 738, 1301, 2675, 994, 820, 2698, 252, 2604]"
2536,"[98, 100, 628, 119, 73, 153, 104]",104,84,"[20, 15, 18, 17, 19, 13, 22, 12, 11, 7, 14, 10]","[2207, 1168, 2406, 2583, 2394, 985, 2027, 813, 2614, 2457, 2022, 2414, 1884, 544, 1762, 207, 936, 2529, 970, 1273, 836, 2793, 1718, 2710, 987, 224, 317, 1020, 610, 1333, 804, 1543, 1910, 1354, 2778, 1047, 1804, 818, 1514, 1912]","[2394, 2406, 2614, 1168, 207, 936, 2529, 1273, 2022, 2207, 2457, 1884, 1718, 813, 2027, 2414, 544, 2710, 987, 1020, 2583, 610, 1333, 1543, 1354, 1047, 818, 1912]"
2537,[98],122,81,"[17, 0, 22, 18, 2, 3, 19, 20, 8, 5, 12]","[377, 1538, 2793, 1766, 651, 2027, 829, 2335, 2414, 2537, 2406, 2738, 2457, 421, 1572, 2802, 292, 1884, 224]","[377, 651, 1766, 2335, 2027, 2738, 2793, 421, 2802, 2537, 1538, 224]"
2538,"[140, 268, 204, 56]",85,54,"[23, 16, 20, 19, 2, 3, 1, 18, 4, 0]","[2151, 1760, 340, 1829, 798, 505, 1367, 1285, 2395, 632, 2689, 227, 2377, 1861]","[1760, 798, 505, 1367, 1285, 2395, 2151, 632, 227, 1861]"
2539,"[213, 95, 64, 498, 660, 693, 779, 477, 21, 216, 663, 426, 513]",21,38,"[20, 17, 16, 23, 19, 22, 0, 13, 12, 21]","[1847, 2053, 92, 101, 1293, 380, 1668, 1590, 1754, 2167, 1312, 1334, 1922, 1623, 2036, 2297, 1482, 626, 240, 2133, 1099, 127, 1642, 2460, 238]","[1847, 380, 2053, 1590, 2167, 1334, 92, 1922, 2036, 2297, 626, 2133, 127, 238]"
2540,"[705, 449, 274, 117, 442, 294, 233, 715, 14, 607]",45,38,"[17, 12, 18, 16, 19, 14, 13, 10]","[1875, 274, 553, 491, 2249, 487, 1654, 665, 1161, 2621, 917, 1356, 662, 2590, 2508, 2795, 1084, 2656, 2553, 1065]","[491, 487, 665, 2621, 1356, 2590, 2795, 1875, 2656, 274, 1065]"
2541,"[515, 551, 322]",67,38,"[6, 7, 8, 10, 14, 16]","[541, 365, 1593, 2398, 639, 1121, 83, 1787, 2521, 1979, 658, 626, 2305, 1096, 235, 694]","[541, 639, 1787, 1593, 1096, 694]"
2542,"[144, 558, 128]",156,62,"[14, 12, 4, 15, 13, 22, 1, 21, 0, 16, 10]","[1176, 2695, 1395, 2542, 213, 2503, 335, 2318, 2692, 2476, 626, 2266, 1722, 2230]","[2695, 1176, 2542, 1395, 213, 335, 2692, 2503, 2476, 2266, 1722]"
2543,"[511, 172, 350]",164,38,"[19, 21, 18, 20]","[1621, 658, 818, 618, 2128, 1960, 1528, 39, 773, 2645, 2113]","[1621, 818, 618, 658, 39, 2645, 2113]"
2544,"[281, 9, 448, 133, 86, 23, 47, 408, 87, 143]",132,45,"[13, 9, 7, 17, 14, 0, 16, 23, 6]","[1670, 658, 2578, 1663, 2163, 1064, 1269, 2460, 2490, 790, 1293, 2277, 1303, 1496]","[2578, 2163, 1269, 2460, 1670, 790, 1293, 1303, 1496, 658]"
2545,[740],5,70,"[21, 13, 1, 11, 3, 23, 15, 14, 10, 0, 12, 20, 18, 22]","[1934, 2495, 894, 1461, 1075, 1062, 549, 477, 2545, 2692, 2554, 1345, 717, 649]","[2495, 1062, 1461, 1075, 549, 477, 894, 1934, 2545, 2692, 1345, 717, 649]"
2546,"[46, 322, 628, 556, 559, 721, 314, 494, 460, 624, 92, 150, 186, 345, 509, 638, 278]",153,38,"[13, 8, 19, 0, 9, 20, 12, 23, 21, 15, 7, 11, 16, 18, 10, 14, 17]","[847, 160, 1869, 2739, 949, 467, 2681, 829, 658, 626, 1801, 1293, 2546, 572, 791, 1663, 905, 2723, 1925, 975, 764, 244, 1373, 1448, 2044, 171, 1617, 2058, 1207, 1188, 1612, 1557, 2398, 2686, 1722, 2064, 2696, 1195, 907, 1777, 1393, 892, 447, 1719, 1582, 491, 1912, 2662, 1590, 655]","[160, 949, 2681, 829, 1869, 467, 658, 847, 572, 1925, 2546, 1373, 2044, 2739, 1617, 1207, 791, 1612, 2398, 1722, 2064, 1195, 905, 1393, 1293, 1719, 2723, 1582, 1912, 1590, 655]"
2547,[591],110,86,"[7, 19, 8, 12, 11, 15, 9, 6, 0, 23, 10]","[1091, 676, 2034, 1975, 1426, 829, 892, 1482, 100, 928, 2452, 1100, 1590, 925, 2340, 460]","[1091, 1426, 1975, 2034, 1482, 676, 100, 2452, 1100, 1590, 925, 829, 892, 2340]"
2548,[312],95,72,"[16, 22, 0, 23, 10, 5, 15, 20, 9, 6, 17, 14]","[2311, 766, 1186, 1911, 2643, 2254, 2173, 2274, 1846, 387, 1864, 1683, 230, 304, 386, 46]","[1186, 766, 2274, 2254, 1864, 2311, 387, 1683, 2643, 230, 2173, 304, 1846, 46, 1911]"
2549,"[124, 212, 297, 608]",170,38,"[9, 15, 6, 7, 19, 10, 11, 12, 0, 5, 16, 13, 8, 14]","[2549, 574, 1287, 231, 1309, 924, 1670, 2799, 1084, 658, 2634, 1707, 2795, 1753, 2645, 1303, 304, 668, 2036, 2119, 1616, 2395, 314, 1613, 294, 2764]","[2549, 574, 1287, 924, 1309, 2795, 658, 1084, 2634, 2645, 231, 1303, 1670, 304, 2119, 2395, 1613, 2764]"
2550,"[654, 48, 75]",72,63,"[10, 8, 7, 9, 14]","[1257, 351, 277, 1043, 2388, 2698, 2277, 513, 1413]","[351, 2388, 2277, 513, 1413]"
2551,"[284, 672]",54,17,"[9, 20, 11, 8, 10]","[2551, 266, 2178, 2634, 2503]","[2551, 266, 2503, 2178, 2634]"
2552,"[612, 429]",115,11,"[8, 11, 10, 5, 23, 9, 7, 14, 22, 16, 12]","[1138, 834, 1329, 2552, 1, 1567, 1110, 60, 647]","[1138, 1, 1329, 834, 2552, 1567, 1110, 647]"
2553,"[761, 527, 333, 522, 715, 781, 508, 595]",153,84,"[20, 19, 1, 10, 21, 18, 22, 0, 17, 8]","[2525, 2553, 626, 1644, 2678, 1237, 332, 1352, 2355, 1453, 1946, 2101, 519, 610, 1263, 2268, 1812, 2398, 659, 1445, 1627, 2540, 1503, 2090, 1545, 2506, 171, 1059, 1325, 1264, 1318, 921, 271]","[2553, 626, 1237, 2525, 2355, 2678, 1644, 1946, 610, 332, 2268, 2398, 1445, 2540, 1352, 1545, 171, 1264, 921]"
2554,[740],5,46,"[18, 15, 16, 19, 10, 12, 20, 17, 13, 14]","[141, 549, 894, 649, 1062, 1934, 717, 1345, 221, 2545, 1398, 1197]","[549, 894, 141, 1062, 1934, 717, 1345, 221, 2545, 1398, 1197]"
2555,[141],110,25,"[9, 8, 21, 7]","[1296, 1049, 2555, 828, 2592, 2659, 1824, 840, 579, 448, 698]","[1296, 1049, 2659, 2555]"
2556,"[596, 2, 735, 715, 251, 141, 549, 731, 63, 507, 666, 190, 159, 794, 329, 685, 136, 703, 535, 437, 789, 688, 753, 205, 221, 599, 10, 779, 7, 246, 49, 582, 509, 61, 529, 799, 79, 242, 717]",33,84,"[18, 19, 16, 23, 22, 11, 15, 21, 6, 14, 9, 10, 12, 20, 8, 17, 4]","[2788, 1931, 2455, 1100, 1572, 2130, 2577, 2556, 1159, 2512, 2456, 1497, 2691, 911, 2090, 281, 2287, 1325, 810, 1968, 1189, 1965, 1597, 1899, 653, 432, 1264, 2101, 204, 1670, 579, 403, 26, 1989, 2463, 1972, 636, 151, 2262, 2662, 2522, 2196, 1111, 2066, 1354, 2303, 626, 2674, 1431, 2078, 1483, 743, 753, 1019, 1540, 1936, 399, 874, 1590, 98, 2710, 1154, 953, 2633, 1065, 2468, 101, 620, 1684, 2497, 628, 2312, 69, 851, 2358, 2452, 2248]","[2455, 2788, 281, 1325, 1968, 1965, 1597, 653, 1264, 204, 1670, 579, 403, 26, 2463, 636, 2577, 2556, 1159, 2262, 2512, 2456, 2522, 1111, 1354, 626, 2078, 1483, 1497, 753, 1540, 399, 1590, 2710, 1572, 2633, 2468, 101, 1684, 2130, 2312, 851, 2691, 2452, 2248, 2090]"
2557,"[131, 503, 381, 657, 323, 767]",63,33,"[9, 19, 23, 14, 18, 12, 0, 17, 15, 16, 21]","[1604, 1248, 982, 1067, 201, 198, 2459, 634, 2420, 781, 1781, 1710, 938, 2565, 2762]","[1604, 1248, 198, 634, 2420, 781, 1710, 2762]"
2558,[720],5,33,"[12, 0, 23, 20, 13, 8, 17, 7, 4, 10, 2, 22]","[2558, 198, 937, 378, 121]","[2558, 198, 937, 378, 121]"
2559,"[175, 97, 676, 739, 542]",11,38,"[8, 9, 16, 13, 15]","[2805, 2559, 2764, 1338, 2102, 2035, 2031, 2578, 762, 1142, 2768, 2297, 2384, 630, 399, 2410, 2656, 2370, 2675, 2075, 1161]","[2805, 2559, 2035, 1338, 2578, 2764, 1142, 2297, 2384, 630, 2656, 2675, 1161]"
2560,[520],13,9,"[9, 8, 10, 17, 13, 12]","[2327, 1492, 1209, 1226, 2560, 1332, 453]","[1492, 1209, 1226, 2327, 453, 2560]"
2561,"[167, 547, 28]",115,7,"[18, 13, 15, 19, 14, 17, 11, 9, 5]","[2094, 2702, 989, 2124, 2597, 706, 2479]","[2094, 2124, 2702, 2479]"
2562,[142],5,19,"[18, 21, 11, 22, 16, 12, 0, 6, 23, 9, 14, 15]","[2562, 2360, 304, 2776]","[2562, 2360, 304]"
2563,"[409, 46]",93,38,"[13, 19, 10, 14, 12, 11, 15, 17, 9, 16, 8, 7]","[1374, 2579, 2563, 2011, 658, 975, 2445, 1326, 164, 829, 401]","[1374, 2579, 2563, 975, 1326, 2011, 829]"
2564,"[63, 21, 392, 6, 538, 84, 244, 361, 61, 140, 190, 466, 696, 151, 413, 708, 309, 740, 380]",63,84,"[8, 9, 11, 12, 16, 18, 19, 21, 22, 23, 2]","[380, 119, 1361, 1620, 2101, 1237, 2577, 1485, 1899, 2285, 1586, 1900, 1613, 1590, 1897, 22, 2463, 390, 1849, 832, 2080, 1697, 1031, 72, 1797, 2477, 234, 2137, 1699, 93, 64, 864, 1939, 1419, 2495, 1062]","[1237, 380, 1485, 2285, 1900, 119, 1590, 22, 2463, 1849, 2080, 1031, 1797, 234, 2137, 93, 1620, 1361, 864, 1419, 1062]"
2565,[767],5,33,"[14, 22, 20, 2, 17, 21, 18, 19, 23, 12, 0, 13, 9, 15]","[2762, 2565, 982, 2603, 537, 937, 1104, 1248, 1710, 2008, 2557]","[2762, 2565, 537, 982, 1248, 2008, 2557]"
2566,"[75, 305, 87]",156,56,"[8, 9, 11, 16, 22, 23, 18, 10]","[756, 2566, 965, 171, 2650, 1288, 1848, 1545, 2460, 1829, 1905, 1763]","[756, 965, 2566, 1288, 2460, 1829, 1763, 2650]"
2567,[432],135,56,"[17, 14, 15, 7, 23, 9, 16, 10, 0, 22, 5, 21, 1, 8, 19, 18]","[2567, 1663, 225, 2573, 1518, 26, 1725, 2697, 2428, 547, 1765, 1293, 1309, 658]","[1663, 2567, 1518, 26, 225, 2428, 1293, 658, 2573]"
2568,[327],174,56,"[16, 13, 14, 17, 15]","[1234, 1107, 2057, 2572, 2698, 1913, 2675, 375, 1402, 2306]","[2057, 2698, 1107, 1913, 2675, 375, 1402, 2306]"
2569,"[797, 75, 365, 62, 754]",65,55,"[4, 5, 8, 18, 15, 14, 10, 17, 13, 16, 21, 23, 22, 11, 20, 6, 9, 0, 19, 12, 7]","[823, 673, 475, 1961, 122, 2693, 1848, 2569, 2265, 2320, 724, 1629, 892, 850, 385, 1132, 500, 1586, 978, 1216, 171, 1871, 271, 2057, 39, 2787, 1264, 407, 2747]","[823, 475, 673, 1961, 122, 1848, 2320, 892, 850, 2569, 385, 2265, 500, 978, 1216, 2057, 724, 2747, 2693]"
2570,[703],54,84,"[10, 9, 15, 8, 12, 11, 14, 17, 16, 13]","[2570, 1582, 1475, 2581, 1428, 2682, 793, 1154, 757, 1633, 2662, 918, 241, 2753, 1708, 2744, 1944, 1326, 2596, 2116, 2506, 2136]","[2570, 1582, 793, 1428, 2682, 757, 1475, 2581, 1633, 918, 241, 2753, 2662, 1944, 1326, 2596, 1154, 2506]"
2571,"[63, 211, 538, 479, 125, 310, 797]",15,5,"[14, 5, 15, 13, 23, 21, 11, 0, 12]","[306, 624, 1891, 1361, 2692, 1398, 2086, 2314, 1264, 1793, 506, 117, 597, 1293, 1029, 1027, 2253, 2444]","[2692, 2086, 1264, 1793, 506, 1891, 597, 1029, 1027, 1361, 2444]"
2572,"[327, 611, 75, 81]",88,56,"[14, 11, 9, 15, 13, 12]","[1234, 1904, 2568, 2257, 1843, 2057, 1291, 2197, 1829, 2698, 375, 2019, 49, 2310, 1957, 670]","[2568, 2257, 1291, 1829, 1234, 375, 49, 1957, 1843, 670]"
2573,"[49, 456, 299, 432, 21, 542]",27,84,"[23, 7, 0, 8, 11, 14, 19, 2, 18, 20, 22]","[569, 1100, 2567, 1765, 1256, 2309, 1293, 1443, 1663, 2319, 2433, 2477, 4, 1318, 1582, 1615, 2198, 1677, 1177, 1997, 1317, 2450, 1895, 784, 2310, 2668, 1308, 225, 626, 1180]","[569, 2567, 2319, 1443, 2309, 2477, 4, 1582, 1100, 1615, 2198, 1177, 2433, 1317, 2450, 2310, 1765, 1663, 1308, 225, 1180]"
2574,[525],130,68,"[12, 13, 14, 11, 8]","[1802, 1118, 233, 2574, 1440, 2489, 937]","[1118, 1802, 1440, 2489, 2574]"
2575,[84],5,46,"[1, 0, 23, 22]","[2379, 2431, 1415, 726, 1609, 119, 221, 2360, 2575, 2467, 2494, 2144, 2654, 2421, 2115, 2772, 383]","[2431, 1415, 726, 1609, 119, 2379, 221, 2360, 2494, 2654, 2421, 2575, 2115, 2772, 383]"
2576,[35],135,84,"[22, 8, 0, 7, 18, 10, 21, 20, 23, 9, 13, 1, 2]","[1321, 2576, 658, 59, 1796, 1451, 1751, 356, 935, 1597, 553, 2621, 2398, 1976, 1577]","[1321, 2576, 658, 59, 1796, 1451, 935, 1751, 553, 2398]"
2577,"[713, 21, 152, 489, 666, 94, 792, 269, 90, 10, 644, 652, 566, 189, 581, 140, 509, 52, 305, 85, 355, 231, 204, 320, 778, 535, 18, 465, 344, 63, 221, 611, 87, 624, 336, 49, 252, 708, 102, 596, 680, 79, 612, 783, 417, 712, 717]",55,84,"[19, 16, 0, 7, 10, 6, 20, 13, 22, 23, 12, 14, 17, 21, 18, 11, 9, 2, 15, 4, 8, 3]","[1928, 1264, 2101, 2072, 2577, 2678, 1485, 1665, 1719, 1590, 626, 1453, 658, 2754, 2788, 399, 1293, 1936, 810, 1582, 262, 2556, 117, 178, 1695, 2318, 219, 423, 2078, 26, 748, 647, 72, 2747, 1704, 2469, 1166, 2564, 1923, 380, 368, 2633, 2441, 2398, 1622, 204, 1658, 158, 248, 185, 1431, 1409, 1954, 2795, 1566, 589, 101, 942, 1540, 482, 1232, 1757, 98, 899, 168, 1404, 2344, 951, 1662, 1464, 767, 2726, 2701, 1142, 1221, 1591, 491, 2446, 1326, 1444, 852, 2636, 1389, 502, 86, 2171, 2753, 1979, 1763, 1042, 2065, 2460, 2645, 944, 890, 378, 2631]","[1485, 2101, 1665, 2678, 2754, 1590, 1928, 2577, 1453, 1264, 658, 1719, 2788, 423, 2072, 399, 1936, 810, 1166, 2564, 380, 368, 2441, 1622, 204, 1658, 158, 248, 1431, 1954, 1566, 942, 117, 2556, 626, 1232, 98, 168, 2318, 2344, 1293, 219, 1695, 1464, 767, 2701, 1591, 2078, 26, 1326, 1444, 2636, 647, 86, 2171, 2747, 1979, 1704, 2469, 178, 2460, 2645, 262, 890, 2631]"
2578,"[567, 9, 175, 501, 648, 197, 633, 770]",12,38,"[12, 15, 16, 17, 20]","[2677, 2108, 547, 2544, 371, 2559, 1105, 2227, 1338, 1590, 129, 2194, 1237, 641, 1161, 1759, 573]","[547, 371, 1105, 1338, 2677, 129, 1237, 1161, 573]"
2579,"[268, 409, 527, 563, 110, 203, 484]",63,38,"[15, 17, 14, 9, 8, 13, 23, 19, 10, 5, 12]","[2563, 1374, 2724, 867, 2579, 1590, 679, 164, 39, 83, 705, 1982, 381, 933, 1973, 1527, 658, 2445, 2011, 1131, 553, 975, 454]","[1374, 2724, 2563, 1590, 2579, 83, 705, 1982, 658, 164, 2445, 1131, 975, 454]"
2580,"[312, 766]",54,51,"[15, 16, 10, 1, 8, 23, 22, 9, 17, 19]","[230, 46, 1783, 2274, 1911, 387, 2751, 766, 6, 1683, 1171, 1186, 1924, 2117]","[1911, 387, 46, 1783, 6, 2274, 230, 2751, 766, 2117]"
2581,"[703, 140]",156,62,"[8, 0, 13, 7, 21, 1, 16, 17, 9, 10, 19, 20, 18]","[1428, 1582, 2570, 1154, 2581, 1708, 2116, 101, 2084, 1532, 969, 1675, 241, 1633, 103, 26, 662]","[1582, 1428, 2570, 1154, 2581, 2084, 969, 241, 1633, 103, 662]"
2582,"[783, 708, 17, 676, 264, 618, 554, 48, 282, 204, 617, 92]",156,17,"[8, 15, 13, 12, 10, 11, 20, 16, 14, 19, 23, 17, 18]","[2753, 337, 2151, 385, 504, 1232, 1869, 847, 798, 243, 1990, 1470, 2270, 949, 2044, 160, 2582, 2741, 1803, 331, 1465, 1435, 635, 1419, 777, 890, 134, 1940, 2698, 533, 1301, 1205, 227, 414, 2169, 1281, 2610, 2219, 1662, 2064, 603, 303, 2331, 2370, 850, 1392, 64, 944, 2513]","[2151, 385, 847, 798, 1232, 1990, 2270, 2741, 1465, 1435, 777, 1470, 1940, 533, 1301, 160, 1869, 2044, 2753, 2582, 227, 2064, 603, 635, 2331, 2370, 1419, 1392, 64, 243, 337, 944, 2513]"
2583,[98],92,84,"[6, 17, 13, 14, 21, 7, 8, 9, 12, 11, 10]","[2414, 985, 2394, 2406, 2536, 987, 1020, 224, 813, 2022, 2583, 731, 1718, 544, 625, 746, 626, 651, 2335, 2457, 2027, 1630, 2357, 2450]","[2414, 2406, 985, 2394, 2536, 987, 1020, 746, 2583, 731, 813, 2335, 544, 2357, 2450]"
2584,"[637, 140, 750, 156, 250, 499, 783, 178, 685, 180]",53,56,"[11, 14, 10, 13, 15, 12, 16, 17, 1]","[2584, 1944, 777, 1590, 1411, 1030, 2709, 2036, 1933, 1776, 775, 562, 2121, 1532, 1165, 933, 151, 1685, 914, 1848, 385, 862, 1063]","[2584, 777, 1411, 2709, 1933, 775, 2121, 1165, 151, 1944, 914, 862]"
2585,"[708, 23, 783, 24, 567, 617]",156,54,"[16, 15, 11, 17, 9, 12, 18, 22, 21, 8]","[815, 2163, 24, 351, 2100, 944, 385, 2629, 1898, 1460, 2230, 626, 662, 1264, 462, 2377, 2402, 1923, 1484, 2513, 868, 1668]","[2163, 24, 815, 351, 2100, 2230, 1264, 2377, 1923, 385, 868, 1668]"
2586,"[738, 48, 708]",63,15,"[14, 16, 17]","[283, 2280, 889, 1608, 1916, 134, 2698, 2801, 2360]","[2280, 889, 1608, 2698, 2801, 2360]"
2587,[70],5,7,"[23, 10, 0, 22, 19, 4, 2, 20, 11]","[2054, 2712, 2217, 691, 2622, 923, 1111, 881, 32]","[2054, 2712, 2217, 1111, 691, 923, 881]"
2588,[775],120,62,"[16, 13, 17, 15, 11, 20]","[1732, 326, 929, 2713, 2529, 2048, 1153, 10, 510]","[326, 929, 2048, 2713, 1732, 510]"
2589,"[656, 727]",54,81,"[9, 8, 11, 17]","[1385, 2589, 2597, 1601, 2398, 767, 1532, 2528, 1013, 2144, 2618, 2314, 26, 2045, 1446, 1973, 638, 2322]","[1385, 2589, 2597, 1601, 1532, 1013, 2618, 2398, 2045, 1446, 1973, 2322]"
2590,"[426, 315, 442, 81, 120, 746, 475, 75, 549, 713, 354, 605, 347, 754]",138,84,"[13, 17, 12, 19, 9, 16, 14, 11, 15, 2, 21, 20, 18]","[936, 1871, 254, 2218, 799, 2362, 171, 183, 2240, 493, 1707, 1977, 101, 1577, 2022, 1277, 1389, 2540, 772, 658, 1264, 1303, 197, 1398, 222, 2645, 2705, 291, 823, 407]","[1871, 799, 2362, 2240, 1707, 101, 2022, 2218, 1389, 772, 1264, 197, 222, 254, 291, 407]"
2591,[261],5,86,"[14, 2, 4, 12, 10, 3, 13, 15, 19, 6]","[2215, 1417, 2591, 1059, 526, 133]","[2215, 1417, 2591, 1059, 526]"
2592,[141],156,25,"[18, 17, 19, 9, 23, 20, 21, 16]","[1824, 1474, 1079, 2033, 698, 208, 2052, 1070, 126, 192, 489, 2030, 448, 2659, 2555, 1931]","[1824, 1474, 2033, 1079, 698, 2052, 2659, 2555]"
2593,"[550, 467, 269, 509, 714, 741, 242]",127,54,"[11, 14, 19, 20, 23, 0, 13]","[907, 1757, 2593, 2155, 70, 1159, 2460, 795, 1691, 2132]","[907, 2593, 1757, 2155, 70, 2132]"
2594,"[120, 351]",11,38,"[12, 13, 10, 9, 8, 15]","[91, 75, 2191, 829, 1173, 58, 481, 1707, 1324, 1493, 493, 1590, 722, 2473]","[829, 1173, 2191, 481, 91, 1324, 493, 75, 722]"
2595,[773],156,63,"[14, 7, 19, 20, 18, 9, 17, 11, 10, 21]","[2698, 2595, 2303, 1293, 347]","[2698, 2595, 2303, 1293]"
2596,"[426, 50, 487, 77, 115, 211, 120, 596, 189, 568, 718, 74, 534, 703, 477, 150, 484]",123,38,"[15, 19, 10, 14, 11, 16, 20, 12, 21, 9, 17, 18, 13]","[650, 123, 2662, 432, 1151, 1160, 2038, 2493, 1293, 1264, 1838, 403, 1493, 1302, 1375, 1590, 2764, 774, 1891, 2692, 2101, 1873, 1133, 1277, 1707, 892, 2642, 2690, 1456, 2445, 1597, 1976, 1636, 455, 137, 1946, 2570, 1428, 601, 658]","[123, 2662, 2038, 1293, 1838, 1302, 1590, 2764, 1891, 2692, 1873, 1277, 2690, 2445, 1597, 432, 1976, 650, 1636, 137, 1428, 658]"
2597,"[167, 208, 68, 656, 536]",88,38,"[17, 9, 15, 10, 11, 14, 19, 13]","[2094, 2589, 2597, 1342, 1385, 2702, 197, 101, 1938, 2161, 2662, 2561, 26]","[2597, 2094, 2589, 1385, 1342, 1938, 2161, 2662, 2702, 2561, 197, 26]"
